INEGI. IX Censo Ejidal 2007,,,,,,,
"Total de ejidos y comunidades segun cuenten con sociedades de produccion rural, tipo de participantes",,,,,,,cuadro 34
y finalidad de las sociedades por entidad federativa y municipio,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades,con_sociedades_de_produccion_rural_total,con_sociedades_de_produccion_rural_ejidatarios_participantes,con_sociedades_de_produccion_rural_mujeres,con_participantes_no_ejidatarios_,solo_para_actividades_agropecuarias_o_forestales,sin_sociedades_de_produccion_rural
Huimilpan,16,0,0,0,0,0,16
Jalpan de Serra,6,1,15,2,1,1,5
Landa de Matamoros,4,1,44,4,0,0,3
El Marques,39,3,185,52,0,2,36
Pedro Escobedo,19,0,0,0,0,0,19
Peñamiller,16,2,65,12,2,1,14
Queretaro,41,2,102,22,1,2,39
San Joaquin,4,0,0,0,0,0,4
San Juan del Rio,52,4,192,64,0,1,48
Tequisquiapan,12,0,0,0,0,0,12
Toliman,10,0,0,0,0,0,10
Quintana Roo,282,39,1841,206,20,25,243
Cozumel,C,C,0,0,0,0,C
Felipe Carrillo Puerto,55,7,210,8,4,4,48
Isla Mujeres,C,C,0,0,0,0,C
Othon P. Blanco,105,15,1192,157,9,10,90
Benito Juarez,C,C,0,0,0,0,C
Jose Maria Morelos,65,7,211,7,4,4,58
Lazaro Cardenas,34,9,183,31,3,7,25
Solidaridad,17,1,45,3,0,0,16
San Luis Potosi,1421,114,3382,483,36,86,1307
Ahualulco,14,0,0,0,0,0,14
Alaquines,11,1,40,2,0,1,10
Aquismon,28,0,0,0,0,0,28
Armadillo de los Infante,7,0,0,0,0,0,7
Cardenas,C,C,0,0,0,0,C
Catorce,21,3,70,6,1,3,18
Cedral,29,5,172,10,1,4,24
Cerritos,18,1,27,7,1,1,17
Cerro de San Pedro,5,0,0,0,0,0,5
Ciudad del Maiz,28,0,0,0,0,0,28
Ciudad Fernandez,15,0,0,0,0,0,15
Tancanhuitz,26,1,8,1,0,0,25
Ciudad Valles,60,2,100,15,1,2,58
Coxcatlan,28,1,30,0,1,1,27
Charcas,27,2,32,9,0,2,25
ebano,92,8,80,20,3,7,84
Guadalcazar,52,0,0,0,0,0,52
Huehuetlan,13,0,0,0,0,0,13
Lagunillas,7,0,0,0,0,0,7
Matehuala,44,2,53,1,1,2,42
Mexquitic de Carmona,30,2,229,27,0,2,28
Moctezuma,30,1,8,0,0,1,29
Rayon,8,2,25,5,0,2,6
Rioverde,55,3,143,8,1,3,52
Salinas,11,0,0,0,0,0,11
San Antonio,10,0,0,0,0,0,10
San Ciro de Acosta,5,0,0,0,0,0,5
San Luis Potosi,35,2,278,26,1,1,33
San Martin Chalchicuautla,58,1,38,0,1,1,57
San Nicolas Tolentino,6,0,0,0,0,0,6
Santa Catarina,5,0,0,0,0,0,5
Santa Maria del Rio,12,0,0,0,0,0,12
Santo Domingo,25,2,139,2,0,2,23
San Vicente Tancuayalab,23,3,50,14,1,1,20
Soledad de Graciano Sanchez,8,1,11,3,1,1,7
Tamasopo,21,1,37,12,0,1,20
Tamazunchale,33,1,80,8,0,0,32
Tampacan,23,1,15,0,0,0,22
Tampamolon Corona,31,1,8,2,1,1,30
Tamuin,175,31,544,186,8,17,144
Tanlajas,26,1,14,0,0,0,25
Tanquian de Escobedo,5,2,84,15,1,1,3
Tierra Nueva,C,C,0,0,0,0,C
Vanegas,20,10,301,10,4,9,10
Venado,18,0,0,0,0,0,18
Villa de Arriaga,11,5,152,7,1,4,6
Villa de Guadalupe,20,4,98,4,0,4,16
Villa de la Paz,5,0,0,0,0,0,5
Villa de Ramos,18,2,55,1,1,2,16
Villa de Reyes,20,4,100,19,3,3,16
Villa Hidalgo,27,5,163,11,1,4,22
Villa Juarez,9,0,0,0,0,0,9
Axtla de Terrazas,29,0,0,0,0,0,29
Xilitla,35,2,192,47,1,2,33
Zaragoza,7,0,0,0,0,0,7
Villa de Arista,8,0,0,0,0,0,8
Matlapa,12,1,6,5,1,1,11
El Naranjo,16,0,0,0,0,0,16
Sinaloa,1309,140,4782,958,18,115,1169
Ahome,115,26,972,238,3,23,89
Angostura,62,7,255,31,0,6,55
Badiraguato,44,0,0,0,0,0,44
Concordia,29,1,10,0,1,1,28
Cosala,37,0,0,0,0,0,37
Culiacan,185,4,68,14,0,1,181
Choix,63,0,0,0,0,0,63
Elota,39,2,43,10,0,1,37
Escuinapa,20,1,322,41,1,1,19
El Fuerte,103,3,78,20,0,3,100
Guasave,140,52,1593,350,7,43,88
Mazatlan,45,0,0,0,0,0,45
Mocorito,71,5,160,39,0,4,66
Rosario,51,3,145,14,1,1,48
Salvador Alvarado,22,3,76,26,0,3,19
San Ignacio,51,3,104,26,0,3,48
Sinaloa,154,26,907,142,5,25,128
Navolato,78,4,49,7,0,0,74
Sonora,979,96,3614,790,20,65,883
Aconchi,C,C,0,0,0,0,C
Agua Prieta,6,0,0,0,0,0,6
alamos,84,6,205,30,1,3,78
Altar,7,0,0,0,0,0,7
Arivechi,C,C,0,0,0,0,C
Arizpe,6,0,0,0,0,0,6
Atil,C,C,0,0,0,0,C
Bacadehuachi,C,C,0,0,0,0,C
Bacanora,4,0,0,0,0,0,4
Bacerac,4,0,0,0,0,0,4
Bacoachi,5,0,0,0,0,0,5
Bacum,44,7,481,101,1,3,37
Banamichi,3,1,9,4,0,1,2
Baviacora,C,C,0,0,0,0,C
Bavispe,C,C,0,0,0,0,C
Benjamin Hill,3,0,0,0,0,0,3
Caborca,72,5,177,13,3,4,67
Cajeme,103,14,537,113,3,12,89
Cananea,7,0,0,0,0,0,7
Carbo,C,C,0,0,0,0,C
La Colorada,6,1,10,0,0,1,5
Cucurpe,3,0,0,0,0,0,3
Cumpas,7,2,122,6,0,2,5
Divisaderos,C,C,0,0,0,0,C
Empalme,16,0,0,0,0,0,16
Etchojoa,45,8,414,120,4,4,37
Fronteras,12,0,0,0,0,0,12
Granados,C,C,0,0,0,0,C
Guaymas,31,2,39,5,0,2,29
Hermosillo,52,4,72,11,1,4,48
Huachinera,C,C,12,0,0,0,C
Huasabas,C,C,0,0,0,0,C
Huatabampo,57,8,379,85,2,4,49
Huepac,3,0,0,0,0,0,3
Imuris,6,0,0,0,0,0,6
Magdalena,9,0,0,0,0,0,9
Mazatan,3,0,0,0,0,0,3
Moctezuma,4,0,0,0,0,0,4
Naco,C,C,0,0,0,0,C
Nacori Chico,4,0,0,0,0,0,4
Nacozari de Garcia,4,0,0,0,0,0,4
Navojoa,45,8,195,49,1,7,37
Nogales,8,2,70,14,0,2,6
Onavas,C,C,0,0,0,0,C
Opodepe,6,0,0,0,0,0,6
Oquitoa,C,C,0,0,0,0,C
Pitiquito,11,0,0,0,0,0,11
Puerto Peñasco,27,3,80,56,0,1,24
Quiriego,17,4,159,44,0,2,13
Rayon,5,0,0,0,0,0,5
Rosario,17,1,12,0,0,1,16
Sahuaripa,18,0,0,0,0,0,18
San Felipe de Jesus,C,C,0,0,0,0,C
San Javier,C,C,0,0,0,0,C
San Luis Rio Colorado,41,4,65,16,0,3,37
San Miguel de Horcasitas,4,0,0,0,0,0,4
San Pedro de la Cueva,6,0,0,0,0,0,6
Santa Ana,7,0,0,0,0,0,7
Santa Cruz,C,C,0,0,0,0,C
Saric,5,0,0,0,0,0,5
Soyopa,6,1,141,10,0,0,5
Suaqui Grande,C,C,27,6,1,1,C
Tepache,C,C,0,0,0,0,C
Trincheras,3,0,0,0,0,0,3
Tubutama,7,0,0,0,0,0,7
Ures,12,0,0,0,0,0,12
Villa Hidalgo,4,0,0,0,0,0,4
Villa Pesqueira,3,0,0,0,0,0,3
Yecora,9,0,0,0,0,0,9
General Plutarco Elias Calles,29,0,0,0,0,0,29
Benito Juarez,10,6,304,75,2,4,4
San Ignacio Rio Muerto,38,6,104,32,1,4,32
Tabasco,779,30,1169,168,16,26,749
Balancan,55,8,216,28,2,7,47
Cardenas,62,4,439,32,3,3,58
Centla,55,2,35,8,2,2,53
Centro,64,2,61,21,1,2,62
Comalcalco,33,0,0,0,0,0,33
Cunduacan,44,0,0,0,0,0,44
Emiliano Zapata,14,2,30,0,1,2,12
Huimanguillo,123,2,15,5,2,2,121
Jalapa,23,1,51,9,0,1,22
Jalpa de Mendez,28,1,60,30,1,0,27
Jonuta,37,0,0,0,0,0,37
Macuspana,66,0,0,0,0,0,66
Nacajuca,29,0,0,0,0,0,29
Paraiso,16,0,0,0,0,0,16
Tacotalpa,36,2,20,3,1,1,34
Teapa,21,1,78,6,0,1,20
Tenosique,73,5,164,26,3,5,68
Tamaulipas,1391,31,1283,267,11,20,1360
Abasolo,37,1,50,10,0,0,36
Aldama,62,1,10,0,0,0,61
Altamira,39,0,0,0,0,0,39
Antiguo Morelos,17,0,0,0,0,0,17
Burgos,19,0,0,0,0,0,19
Bustamante,22,0,0,0,0,0,22
Camargo,9,0,0,0,0,0,9
Casas,23,0,0,0,0,0,23
Cruillas,10,0,0,0,0,0,10
Gomez Farias,25,1,12,2,0,1,24
Gonzalez,87,2,23,9,0,1,85
Güemez,41,0,0,0,0,0,41
Guerrero,C,C,0,0,0,0,C
Gustavo Diaz Ordaz,9,1,54,5,0,0,8
Hidalgo,62,0,0,0,0,0,62
Jaumave,40,1,15,0,0,0,39
Jimenez,22,1,48,14,1,1,21
Llera,54,1,10,0,1,0,53
Mainero,14,0,0,0,0,0,14
El Mante,124,3,251,104,2,2,121
Matamoros,78,0,0,0,0,0,78
Mendez,22,2,120,14,0,2,20
Miquihuana,9,0,0,0,0,0,9
Nuevo Laredo,16,0,0,0,0,0,16
Nuevo Morelos,6,0,0,0,0,0,6
Ocampo,34,0,0,0,0,0,34
Padilla,20,1,36,12,0,0,19
Palmillas,C,C,0,0,0,0,C
Reynosa,74,3,40,18,2,3,71
Rio Bravo,23,3,142,9,0,2,20
San Carlos,53,0,0,0,0,0,53
San Fernando,67,4,339,41,2,4,63
San Nicolas,7,0,0,0,0,0,7
Soto la Marina,59,2,73,4,2,2,57
Tampico,C,C,0,0,0,0,C
Tula,60,0,0,0,0,0,60
Valle Hermoso,27,1,11,4,0,0,26
Victoria,40,1,8,3,1,1,39
Villagran,31,1,6,6,0,0,30
Xicotencatl,41,1,35,12,0,1,40
Tlaxcala,246,6,76,13,4,6,240
Amaxac de Guerrero,C,C,0,0,0,0,C
Atlangatepec,4,0,0,0,0,0,4
Altzayanca,18,0,0,0,0,0,18
Apizaco,4,0,0,0,0,0,4
Calpulalpan,11,1,8,0,1,1,10
El Carmen Tequexquitla,C,C,0,0,0,0,C
Cuapiaxtla,11,0,0,0,0,0,11
Cuaxomulco,C,C,0,0,0,0,C
Chiautempan,5,0,0,0,0,0,5
Muñoz de Domingo Arenas,4,0,0,0,0,0,4
Españita,11,0,0,0,0,0,11
Huamantla,25,0,0,0,0,0,25
Hueyotlipan,13,0,0,0,0,0,13
Ixtacuixtla de Mariano Matamoros,16,0,0,0,0,0,16
Ixtenco,C,C,0,0,0,0,C
Tepetitla de Lardizabal,C,C,0,0,0,0,C
Sanctorum de Lazaro Cardenas,4,0,0,0,0,0,4
Nanacamilpa de Mariano Arista,5,1,10,0,1,1,4
Nativitas,15,0,0,0,0,0,15
Panotla,6,0,0,0,0,0,6
Santa Cruz Tlaxcala,4,0,0,0,0,0,4
Teolocholco,C,C,0,0,0,0,C
Terrenate,6,0,0,0,0,0,6
Tetla de la Solidaridad,7,0,0,0,0,0,7
Tetlatlahuca,3,0,0,0,0,0,3
Tlaxcala,3,0,0,0,0,0,3
Tlaxco,29,2,28,8,1,2,27
Tocatlan,C,C,0,0,0,0,C
Totolac,C,C,0,0,0,0,C
Zitlaltepec de Trinidad Sanchez Santos,3,1,10,0,0,1,2
Tzompantepec,3,0,0,0,0,0,3
Xaloztoc,C,C,0,0,0,0,C
Xaltocan,4,0,0,0,0,0,4
Papalotla de Xicohtencatl,C,C,0,0,0,0,C
Xicohtzinco,C,C,0,0,0,0,C
Yauhquemecan,3,0,0,0,0,0,3
Zacatelco,C,C,0,0,0,0,C
Benito Juarez,C,C,20,5,1,1,C
Emiliano Zapata,C,C,0,0,0,0,C
Lazaro Cardenas,C,C,0,0,0,0,C
La Magdalena Tlaltelulco,C,C,0,0,0,0,C
San Damian Texoloc,C,C,0,0,0,0,C
San Jose Teacalco,C,C,0,0,0,0,C
San Lorenzo Axocomanitla,C,C,0,0,0,0,C
San Lucas Tecopilco,C,C,0,0,0,0,C
Santa Ana Nopalucan,C,C,0,0,0,0,C
Santa Apolonia Teacalco,C,C,0,0,0,0,C
Veracruz de Ignacio de la Llave,3684,71,2508,353,27,57,3613
Acajete,C,C,0,0,0,0,C
Acatlan,C,C,0,0,0,0,C
Acayucan,31,0,0,0,0,0,31
Actopan,29,0,0,0,0,0,29
Acula,9,0,0,0,0,0,9
Acultzingo,16,0,0,0,0,0,16
Camaron de Tejeda,5,0,0,0,0,0,5
Alto Lucero de Gutierrez Barrios,16,1,20,0,1,1,15
Altotonga,16,1,50,3,1,1,15
Alvarado,19,0,0,0,0,0,19
Amatitlan,6,0,0,0,0,0,6
Naranjos Amatlan,11,0,0,0,0,0,11
Amatlan de los Reyes,19,0,0,0,0,0,19
angel R. Cabada,21,1,26,6,1,1,20
La Antigua,11,0,0,0,0,0,11
Apazapan,5,0,0,0,0,0,5
Atlahuilco,C,C,0,0,0,0,C
Atoyac,15,1,52,7,1,0,14
Atzacan,7,0,0,0,0,0,7
Atzalan,39,3,93,19,2,3,36
Tlaltetela,14,1,8,0,0,1,13
Banderilla,C,C,0,0,0,0,C
Benito Juarez,23,1,10,0,0,1,22
Boca del Rio,C,C,0,0,0,0,C
Calcahualco,4,0,0,0,0,0,4
Camerino Z. Mendoza,C,C,0,0,0,0,C
Carrillo Puerto,4,0,0,0,0,0,4
Catemaco,30,0,0,0,0,0,30
Cazones,24,1,20,0,1,1,23
Cerro Azul,7,0,0,0,0,0,7
Citlaltepetl,C,C,0,0,0,0,C
Coacoatzintla,3,0,0,0,0,0,3
Coahuitlan,C,C,0,0,0,0,C
Coatepec,14,3,100,19,1,3,11
Coatzacoalcos,8,0,0,0,0,0,8
Coatzintla,16,0,0,0,0,0,16
Coetzala,C,C,0,0,0,0,C
Colipa,3,0,0,0,0,0,3
Comapa,15,0,0,0,0,0,15
Cordoba,24,1,90,20,0,0,23
Cosamaloapan de Carpio,32,2,33,10,1,2,30
Coscomatepec,4,0,0,0,0,0,4
Cosoleacaque,16,0,0,0,0,0,16
Cotaxtla,16,0,0,0,0,0,16
Coxquihui,5,0,0,0,0,0,5
Coyutla,8,0,0,0,0,0,8
Cuichapa,6,1,32,6,0,0,5
Cuitlahuac,15,0,0,0,0,0,15
Chacaltianguis,12,0,0,0,0,0,12
Chalma,16,1,36,2,0,1,15
Chiconamel,11,1,41,5,0,1,10
Chiconquiaco,9,0,0,0,0,0,9
Chicontepec,84,2,26,1,0,2,82
Chinameca,10,0,0,0,0,0,10
Chinampa de Gorostiza,7,0,0,0,0,0,7
Las Choapas,121,0,0,0,0,0,121
Chocaman,3,0,0,0,0,0,3
Chontla,12,0,0,0,0,0,12
Chumatlan,C,C,0,0,0,0,C
Emiliano Zapata,26,0,0,0,0,0,26
Espinal,20,0,0,0,0,0,20
Fortin,7,1,88,42,0,1,6
Gutierrez Zamora,15,1,15,1,1,1,14
Hidalgotitlan,40,1,120,10,1,1,39
Huatusco,10,0,0,0,0,0,10
Huayacocotla,25,0,0,0,0,0,25
Hueyapan de Ocampo,36,3,241,23,2,3,33
Huiloapan,C,C,0,0,0,0,C
Ignacio de la Llave,30,0,0,0,0,0,30
Ilamatlan,15,0,0,0,0,0,15
Isla,47,2,76,14,0,0,45
Ixcatepec,9,0,0,0,0,0,9
Ixhuacan de los Reyes,6,0,0,0,0,0,6
Ixhuatlan del Cafe,13,0,0,0,0,0,13
Ixhuatlancillo,3,0,0,0,0,0,3
Ixhuatlan del Sureste,12,0,0,0,0,0,12
Ixhuatlan de Madero,69,0,0,0,0,0,69
Ixmatlahuacan,8,0,0,0,0,0,8
Ixtaczoquitlan,15,1,25,9,1,1,14
Jalacingo,17,0,0,0,0,0,17
Xalapa,10,0,0,0,0,0,10
Jalcomulco,4,0,0,0,0,0,4
Jaltipan,14,0,0,0,0,0,14
Jamapa,12,0,0,0,0,0,12
Jesus Carranza,52,1,22,0,0,1,51
Xico,12,0,0,0,0,0,12
Jilotepec,5,0,0,0,0,0,5
Juan Rodriguez Clara,46,0,0,0,0,0,46
Juchique de Ferrer,11,1,6,0,0,1,10
Lerdo de Tejada,3,0,0,0,0,0,3
Maltrata,3,0,0,0,0,0,3
Manlio Fabio Altamirano,28,2,163,20,1,2,26
Mariano Escobedo,3,0,0,0,0,0,3
Martinez de la Torre,46,1,25,5,1,1,45
Mecayapan,14,0,0,0,0,0,14
Medellin,33,0,0,0,0,0,33
Miahuatlan,C,C,0,0,0,0,C
Minatitlan,122,0,0,0,0,0,122
Misantla,42,0,0,0,0,0,42
Moloacan,14,0,0,0,0,0,14
Naolinco,4,0,0,0,0,0,4
Nautla,19,0,0,0,0,0,19
Nogales,6,0,0,0,0,0,6
Oluta,3,0,0,0,0,0,3
Omealca,24,1,14,6,0,1,23
Otatitlan,4,0,0,0,0,0,4
Oteapan,C,C,0,0,0,0,C
Ozuluama de Mascareñas,39,0,0,0,0,0,39
Pajapan,10,0,0,0,0,0,10
Panuco,132,2,27,4,0,2,130
Papantla,70,1,16,0,0,1,69
Paso del Macho,27,1,8,1,1,0,26
Paso de Ovejas,26,0,0,0,0,0,26
La Perla,C,C,0,0,0,0,C
Perote,20,1,29,14,1,1,19
Platon Sanchez,11,0,0,0,0,0,11
Playa Vicente,65,2,43,0,0,0,63
Las Vigas de Ramirez,4,0,0,0,0,0,4
Pueblo Viejo,19,0,0,0,0,0,19
Puente Nacional,28,1,17,3,0,1,27
Rafael Delgado,C,C,0,0,0,0,C
Rafael Lucio,C,C,0,0,0,0,C
Los Reyes,C,C,0,0,0,0,C
Rio Blanco,C,C,0,0,0,0,C
Saltabarranca,4,0,0,0,0,0,4
San Andres Tuxtla,80,3,98,11,1,3,77
San Juan Evangelista,50,1,40,2,0,0,49
Santiago Tuxtla,45,0,0,0,0,0,45
Sayula de Aleman,31,1,36,0,0,1,30
Soconusco,7,2,31,2,0,2,5
Soledad Atzompa,C,C,0,0,0,0,C
Soledad de Doblado,26,0,0,0,0,0,26
Soteapan,25,0,0,0,0,0,25
Tamalin,9,0,0,0,0,0,9
Tamiahua,50,1,13,0,1,1,49
Tampico Alto,23,1,10,0,0,1,22
Tancoco,9,0,0,0,0,0,9
Tantima,18,0,0,0,0,0,18
Tantoyuca,38,1,25,0,0,0,37
Castillo de Teayo,26,0,0,0,0,0,26
Tecolutla,37,0,0,0,0,0,37
Temapache,108,2,78,8,2,2,106
Tempoal,39,0,0,0,0,0,39
Tenampa,6,0,0,0,0,0,6
Teocelo,C,C,0,0,0,0,C
Tepatlaxco,5,1,112,30,1,0,4
Tepetlan,6,0,0,0,0,0,6
Tepetzintla,12,0,0,0,0,0,12
Tequila,C,C,0,0,0,0,C
Jose Azueta,30,5,354,40,1,5,25
Texcatepec,5,0,0,0,0,0,5
Texistepec,21,1,11,1,1,1,20
Tezonapa,44,0,0,0,0,0,44
Tierra Blanca,80,2,47,4,0,2,78
Tihuatlan,64,0,0,0,0,0,64
Tlacojalpan,3,0,0,0,0,0,3
Tlacolulan,C,C,0,0,0,0,C
Tlacotalpan,19,1,10,0,0,1,18
Tlacotepec de Mejia,C,C,0,0,0,0,C
Tlachichilco,8,0,0,0,0,0,8
Tlalixcoyan,56,1,20,0,0,0,55
Tlalnelhuayocan,C,C,0,0,0,0,C
Tlapacoyan,16,0,0,0,0,0,16
Tlilapan,C,C,0,0,0,0,C
Tomatlan,C,C,0,0,0,0,C
Tonayan,3,0,0,0,0,0,3
Totutla,7,0,0,0,0,0,7
Tuxpam,74,0,0,0,0,0,74
Tuxtilla,C,C,0,0,0,0,C
ursulo Galvan,16,0,0,0,0,0,16
Vega de Alatorre,14,0,0,0,0,0,14
Veracruz,16,0,0,0,0,0,16
Villa Aldama,5,0,0,0,0,0,5
Xoxocotla,C,C,0,0,0,0,C
Yanga,10,0,0,0,0,0,10
Yecuatla,3,0,0,0,0,0,3
Zacualpan,4,0,0,0,0,0,4
Zentla,3,1,26,0,0,0,2
Zongolica,16,0,0,0,0,0,16
Zontecomatlan de Lopez y Fuentes,15,0,0,0,0,0,15
Zozocolco de Hidalgo,C,C,0,0,0,0,C
Agua Dulce,14,0,0,0,0,0,14
El Higo,15,0,0,0,0,0,15
Nanchital de Lazaro Cardenas del Rio,C,C,0,0,0,0,C
Tres Valles,41,3,25,5,2,2,38
Carlos A. Carrillo,10,0,0,0,0,0,10
Tatahuicapan de Juarez,22,0,0,0,0,0,22
Uxpanapa,88,0,0,0,0,0,88
San Rafael,3,0,0,0,0,0,3
Santiago Sochiapan,C,C,0,0,0,0,C
Yucatan,722,34,2821,573,10,22,688
Abala,7,0,0,0,0,0,7
Acanceh,7,0,0,0,0,0,7
Akil,C,C,0,0,0,0,C
Baca,C,C,0,0,0,0,C
Bokoba,C,C,0,0,0,0,C
Buctzotz,8,0,0,0,0,0,8
Cacalchen,C,C,13,0,0,1,C
Calotmul,4,0,0,0,0,0,4
Cansahcab,5,0,0,0,0,0,5
Cantamayec,3,1,20,0,1,0,2
Celestun,C,C,0,0,0,0,C
Cenotillo,4,0,0,0,0,0,4
Conkal,3,0,0,0,0,0,3
Cuncunul,4,0,0,0,0,0,4
Cuzama,4,0,0,0,0,0,4
Chacsinkin,C,C,0,0,0,0,C
Chankom,14,0,0,0,0,0,14
Chapab,C,C,0,0,0,0,C
Chemax,17,0,0,0,0,0,17
Chicxulub Pueblo,3,0,0,0,0,0,3
Chichimila,7,0,0,0,0,0,7
Chikindzonot,4,0,0,0,0,0,4
Chochola,C,C,0,0,0,0,C
Chumayel,C,C,0,0,0,0,C
Dzan,C,C,0,0,0,0,C
Dzemul,3,0,0,0,0,0,3
Dzidzantun,C,C,0,0,0,0,C
Dzilam de Bravo,C,C,0,0,0,0,C
Dzilam Gonzalez,4,0,0,0,0,0,4
Dzitas,3,0,0,0,0,0,3
Dzoncauich,C,C,0,0,0,0,C
Espita,9,0,0,0,0,0,9
Halacho,8,0,0,0,0,0,8
Hocaba,4,0,0,0,0,0,4
Hoctun,3,1,7,0,1,1,2
Homun,5,0,0,0,0,0,5
Huhi,C,C,0,0,0,0,C
Hunucma,7,1,1557,500,0,1,6
Ixil,C,C,0,0,0,0,C
Izamal,11,1,5,0,0,0,10
Kanasin,5,0,0,0,0,0,5
Kantunil,C,C,0,0,0,0,C
Kaua,C,C,0,0,0,0,C
Kinchil,C,C,0,0,0,0,C
Kopoma,C,C,0,0,0,0,C
Mama,C,C,0,0,0,0,C
Mani,C,C,70,0,1,1,C
Maxcanu,14,2,26,8,1,1,12
Mayapan,C,C,0,0,0,0,C
Merida,46,0,0,0,0,0,46
Mococha,4,0,0,0,0,0,4
Motul,20,0,0,0,0,0,20
Muna,4,0,0,0,0,0,4
Muxupip,3,0,0,0,0,0,3
Opichen,C,C,0,0,0,0,C
Oxkutzcab,6,2,31,3,0,1,4
Panaba,5,0,0,0,0,0,5
Peto,30,3,65,0,2,2,27
Progreso,5,0,0,0,0,0,5
Quintana Roo,C,C,0,0,0,0,C
Rio Lagartos,C,C,0,0,0,0,C
Sacalum,4,0,0,0,0,0,4
Samahil,5,0,0,0,0,0,5
Sanahcat,C,C,0,0,0,0,C
San Felipe,C,C,0,0,0,0,C
Santa Elena,C,C,0,0,0,0,C
Seye,4,0,0,0,0,0,4
Sinanche,6,1,35,3,0,1,5
Sotuta,4,0,0,0,0,0,4
Sucila,C,C,0,0,0,0,C
Sudzal,4,0,0,0,0,0,4
Suma,3,0,0,0,0,0,3
Tahdziu,C,C,0,0,0,0,C
Tahmek,3,0,0,0,0,0,3
Teabo,C,C,0,0,0,0,C
Tecoh,11,0,0,0,0,0,11
Tekal de Venegas,3,0,0,0,0,0,3
Tekanto,5,1,7,1,0,1,4
Tekax,55,10,265,11,2,4,45
Tekit,C,C,0,0,0,0,C
Tekom,4,0,0,0,0,0,4
Telchac,C,C,0,0,0,0,C
Telchac Puerto,C,C,0,0,0,0,C
Temax,6,0,0,0,0,0,6
Temozon,13,0,0,0,0,0,13
Tepakan,C,C,21,3,1,1,C
Tetiz,6,0,0,0,0,0,6
Teya,C,C,0,0,0,0,C
Ticul,3,1,50,5,0,1,2
Timucuy,3,0,0,0,0,0,3
Tinum,8,0,0,0,0,0,8
Tixcacalcupul,5,0,0,0,0,0,5
Tixkokob,12,0,0,0,0,0,12
Tixmehuac,7,0,0,0,0,0,7
Tixpehual,5,0,0,0,0,0,5
Tizimin,73,1,8,0,0,0,72
Tunkas,7,0,0,0,0,0,7
Tzucacab,21,5,338,9,1,5,16
Uayma,3,0,0,0,0,0,3
Ucu,4,0,0,0,0,0,4
Uman,18,0,0,0,0,0,18
Valladolid,22,1,303,30,0,1,21
Xocchel,C,C,0,0,0,0,C
Yaxcaba,38,0,0,0,0,0,38
Yaxkukul,C,C,0,0,0,0,C
Yobain,C,C,0,0,0,0,C
Zacatecas,767,21,1711,216,8,17,746
Apozol,6,0,0,0,0,0,6
Apulco,C,C,0,0,0,0,C
Atolinga,C,C,0,0,0,0,C
Benito Juarez,4,0,0,0,0,0,4
Calera,C,C,0,0,0,0,C
Cañitas de Felipe Pescador,C,C,0,0,0,0,C
Concepcion del Oro,18,0,0,0,0,0,18
Cuauhtemoc,6,0,0,0,0,0,6
Chalchihuites,5,0,0,0,0,0,5
Fresnillo,73,2,594,36,2,2,71
Genaro Codina,7,0,0,0,0,0,7
General Enrique Estrada,C,C,0,0,0,0,C
General Francisco R. Murguia,43,0,0,0,0,0,43
El Plateado de Joaquin Amaro,5,0,0,0,0,0,5
General Panfilo Natera,12,0,0,0,0,0,12
Guadalupe,14,0,0,0,0,0,14
Huanusco,6,0,0,0,0,0,6
Jalpa,5,1,7,0,1,1,4
Jerez,42,0,0,0,0,0,42
Jimenez del Teul,5,0,0,0,0,0,5
Juan Aldama,6,0,0,0,0,0,6
Juchipila,4,0,0,0,0,0,4
Loreto,11,0,0,0,0,0,11
Luis Moya,7,0,0,0,0,0,7
Mazapil,69,1,73,7,0,0,68
Melchor Ocampo,6,1,40,2,1,1,5
Mezquital del Oro,C,C,0,0,0,0,C
Miguel Auza,4,0,0,0,0,0,4
Monte Escobedo,7,0,0,0,0,0,7
Morelos,3,0,0,0,0,0,3
Nochistlan de Mejia,C,C,0,0,0,0,C
Noria de angeles,8,1,12,0,0,1,7
Ojocaliente,21,0,0,0,0,0,21
Panuco,6,2,110,32,1,2,4
Pinos,62,3,58,4,0,2,59
Rio Grande,33,0,0,0,0,0,33
Sain Alto,17,1,20,5,0,1,16
El Salvador,5,1,16,0,0,0,4
Sombrerete,41,3,176,8,1,2,38
Susticacan,3,0,0,0,0,0,3
Tabasco,7,0,0,0,0,0,7
Tepechitlan,4,0,0,0,0,0,4
Tepetongo,14,0,0,0,0,0,14
Teul de Gonzalez Ortega,3,0,0,0,0,0,3
Tlaltenango de Sanchez Roman,C,C,0,0,0,0,C
Valparaiso,45,0,0,0,0,0,45
Vetagrande,3,0,0,0,0,0,3
Villa de Cos,41,3,99,27,1,3,38
Villa Garcia,15,0,0,0,0,0,15
Villa Gonzalez Ortega,5,0,0,0,0,0,5
Villa Hidalgo,8,1,500,95,1,1,7
Villanueva,29,0,0,0,0,0,29
Zacatecas,10,1,6,0,0,1,9
Trancoso,4,0,0,0,0,0,4
Santa Maria de la Paz,C,C,0,0,0,0,C
