INEGI. IX Censo Ejidal 2007,,,,,
Superficie parcelada segun uso agricola y riego,,,,cuadro 3,
por entidad federativa y municipio,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades_con_superficie_parcelada,superficie_parcelada_(ha)_total,superficie_parcelada_(ha)_con_uso_agricola,superficie_parcelada_(ha)_con_riego,unidad_de_medida
Villa Corzo,66,70159.4400,40026.7800,19.0000,Hectarea
Villaflores,59,67018.9900,44663.7500,981.0000,Hectarea
Yajalon,4,2340.5000,1730.5000,0.0000,Hectarea
San Lucas,2,2361.0000,2107.0000,7.0000,Hectarea
Zinacantan,5,19735.0300,19735.0300,0.0000,Hectarea
San Juan Cancuc,1,17145.0000,14000.0000,0.0000,Hectarea
Benemerito de las Americas,14,82529.5800,25020.9200,0.0000,Hectarea
Maravilla Tenejapa,32,23240.7400,13363.4200,0.0000,Hectarea
Marques de Comillas,21,60971.5100,13824.0000,90.0000,Hectarea
Montecristo de Guerrero,3,225.0000,225.0000,0.0000,Hectarea
San Andres Duraznal,4,3031.0000,2369.7500,0.0000,Hectarea
Chihuahua,840,1234396.2300,936951.2700,214050.0500,Hectarea
Ahumada,20,19770.0000,9704.0000,9494.0000,Hectarea
Aldama,21,34742.8300,11206.0000,3913.0000,Hectarea
Allende,21,7529.9700,7529.9700,3912.5400,Hectarea
Aquiles Serdan,2,2868.4100,1191.0000,0.0000,Hectarea
Ascension,11,44624.0000,29186.0000,29186.0000,Hectarea
Bachiniva,10,17887.0000,17611.0000,1234.0000,Hectarea
Balleza,16,14972.8400,8719.0000,308.0000,Hectarea
Batopilas,9,20344.0000,3966.0000,0.0000,Hectarea
Bocoyna,25,16098.0000,12788.0000,0.0000,Hectarea
Buenaventura,5,20683.0000,18313.0000,18313.0000,Hectarea
Camargo,19,6757.0000,4142.0000,3323.5000,Hectarea
Carichi,23,15346.5000,15346.5000,195.0000,Hectarea
Casas Grandes,12,33603.0000,31697.0000,5950.0000,Hectarea
Coronado,6,3491.0000,3037.0000,3037.0000,Hectarea
Coyame del Sotol,9,2145.0000,1340.0000,874.0000,Hectarea
La Cruz,3,3023.0000,3023.0000,3023.0000,Hectarea
Cuauhtemoc,26,35589.1800,35249.6800,2176.0000,Hectarea
Cusihuiriachi,18,13733.5000,13730.5000,598.0000,Hectarea
Chihuahua,42,35700.7000,22826.0000,7132.6000,Hectarea
Chinipas,5,6532.0000,153.0000,0.0000,Hectarea
Delicias,4,1926.0000,1918.0000,1918.0000,Hectarea
Dr. Belisario Dominguez,9,14605.0000,14580.0000,40.0000,Hectarea
Galeana,2,15236.0000,15236.0000,15236.0000,Hectarea
Santa Isabel,8,10938.8200,10938.8000,24.4000,Hectarea
Gomez Farias,7,21316.0000,21314.0000,690.0000,Hectarea
Gran Morelos,10,12918.8000,12447.8000,283.0000,Hectarea
Guachochi,24,173140.6700,138997.0000,0.0000,Hectarea
Guadalupe,6,8491.8400,5089.2400,4297.7400,Hectarea
Guadalupe y Calvo,38,82993.4100,37633.4100,484.0000,Hectarea
Guazapares,6,1990.0000,1911.0000,0.0000,Hectarea
Guerrero,49,46304.0900,46243.5800,4799.0900,Hectarea
Hidalgo del Parral,11,2506.0600,2176.0600,327.0000,Hectarea
Huejotitan,7,4352.1600,3830.1600,36.0000,Hectarea
Ignacio Zaragoza,4,23871.7300,23871.6300,300.0000,Hectarea
Janos,11,35714.0000,27413.0000,20121.0000,Hectarea
Jimenez,45,41989.9000,17209.8200,10242.8200,Hectarea
Juarez,8,21077.5200,9693.9200,9693.9200,Hectarea
Julimes,6,2510.0000,2510.0000,2205.0000,Hectarea
Lopez,12,21928.0000,4013.0000,3480.0000,Hectarea
Madera,13,15875.7300,15062.2000,1720.0000,Hectarea
Maguarichi,4,733.0000,723.0000,0.0000,Hectarea
Manuel Benavides,14,3608.6400,3482.6400,82.0000,Hectarea
Matachi,5,3129.8200,3129.8200,98.0000,Hectarea
Matamoros,8,9519.0000,9519.0000,1137.0000,Hectarea
