INEGI. IX Censo Ejidal 2007,,,,,,
Superficie de uso comun segun uso agricola,,,,,Cuadro 5,
por entidad federativa y municipio,,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades_con_superficie_de_uso_comun,superficie_de_uso_comun_(ha),ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_total,ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_sembrada_en_2007,ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_para_sembrarse_solo_por_uno_o_dos_años,unidad_de_medida
La Independencia,29,17526.0800,4464.2600,3855.0400,0.0000,Hectarea
Ixhuatan,1,70.0000,0.0000,0.0000,0.0000,Hectarea
Ixtacomitan,2,28.5000,0.0000,0.0000,0.0000,Hectarea
Ixtapa,25,8167.6900,964.5100,917.6600,22.0000,Hectarea
Ixtapangajoya,2,289.5000,158.2100,47.0000,0.0000,Hectarea
Jiquipilas,49,23335.0000,1019.1900,780.9900,10.0000,Hectarea
Jitotol,18,3965.0000,780.1800,521.0400,154.2400,Hectarea
Juarez,4,339.0000,40.0000,10.0000,0.0000,Hectarea
Larrainzar,2,14517.0000,6823.1000,6819.0000,0.0000,Hectarea
La Libertad,2,78.6500,2.0000,2.0000,0.0000,Hectarea
Mapastepec,28,22448.0000,3330.7400,292.4200,45.0000,Hectarea
Las Margaritas,127,116612.6000,9348.9900,4736.3400,1839.7400,Hectarea
Mazapa de Madero,3,566.0000,0.0000,0.0000,0.0000,Hectarea
Mazatan,10,3121.0000,0.0000,0.0000,0.0000,Hectarea
Mitontic,1,872.2500,2.6700,2.4700,0.0000,Hectarea
Motozintla,30,12087.0000,1468.8400,1453.6700,46.6700,Hectarea
Ocosingo,128,470547.3000,52708.0200,30337.0900,3482.1300,Hectarea
Ocotepec,1,7943.4800,7864.8300,500.0000,500.0000,Hectarea
Ocozocoautla de Espinosa,49,16847.5700,3094.6300,1501.6600,1.5000,Hectarea
Ostuacan,7,2419.0000,355.9300,23.0000,25.0000,Hectarea
Osumacinta,3,2478.5800,570.0400,375.0000,83.0000,Hectarea
Oxchuc,3,21517.0000,324.3300,50.0000,0.0000,Hectarea
Palenque,59,18271.0400,2851.7300,1509.4200,409.8000,Hectarea
Pantelho,4,367.3200,233.3500,189.1900,4.1900,Hectarea
Pantepec,4,2177.0000,1504.7100,1069.0000,0.0000,Hectarea
Pichucalco,3,370.0000,0.0000,0.0000,0.0000,Hectarea
Pijijiapan,26,37957.0000,22983.5400,803.0800,10.0000,Hectarea
