INEGI. IX Censo Ejidal 2007,,,,,,
Candela,5,26831.0000,22720.1700,17817.0000,83.0000,Hectarea
Castaños,22,106289.0000,89576.6000,70623.0000,1869.0000,Hectarea
Cuatro Cienegas,28,613516.0000,516411.8700,249189.2900,45.0000,Hectarea
Escobedo,5,29140.7500,27490.1100,26677.1100,503.0000,Hectarea
Francisco I. Madero,35,189362.4100,155379.6100,113280.7400,232.1700,Hectarea
Frontera,5,5017.0000,4429.9600,2656.9600,350.0000,Hectarea
General Cepeda,45,133336.0500,122706.2100,32355.7400,100.0000,Hectarea
Guerrero,4,16620.7300,16581.6900,16295.6900,0.0000,Hectarea
Hidalgo,2,949.0000,949.0000,949.0000,0.0000,Hectarea
Jimenez,19,85232.9600,85214.2500,76955.5700,10.0000,Hectarea
Juarez,3,9944.0000,9944.0000,9944.0000,0.0000,Hectarea
Lamadrid,1,7048.0000,2994.2800,1752.0000,0.0000,Hectarea
Matamoros,47,15819.0600,10315.4500,1881.7900,25.0000,Hectarea
Monclova,4,6450.0000,6183.9700,3632.0000,100.0000,Hectarea
Morelos,2,3631.0000,3631.0000,3631.0000,0.0000,Hectarea
Muzquiz,13,45161.1700,34756.4200,34742.5800,0.0000,Hectarea
Nadadores,9,19486.4500,7692.9500,7565.5000,0.0000,Hectarea
Nava,3,1444.2100,1276.2100,848.7500,0.0000,Hectarea
Ocampo,40,805617.8000,759042.8300,542390.7000,29.0000,Hectarea
Parras,72,605528.6800,525596.5300,405931.3300,385.0000,Hectarea
Piedras Negras,4,4276.9400,3908.6200,2283.1400,0.0000,Hectarea
Progreso,8,27372.0000,27372.0000,26004.0000,0.0000,Hectarea
Ramos Arizpe,53,282327.4300,249019.7300,219516.9700,828.0000,Hectarea
Sabinas,7,31345.5900,30336.2900,24995.6700,200.0000,Hectarea
Sacramento,1,11854.0000,11664.0000,8610.0000,0.0000,Hectarea
Saltillo,84,293338.5300,227340.2500,122835.5100,385.0000,Hectarea
San Buenaventura,13,67016.3900,60595.1900,35531.5900,500.0000,Hectarea
San Juan de Sabinas,6,26684.0000,10315.2100,9339.0000,105.0000,Hectarea
San Pedro,98,466485.3800,454535.3600,144878.8800,1227.0000,Hectarea
Sierra Mojada,22,262083.7000,249979.8600,221311.4400,870.0000,Hectarea
Torreon,18,67375.0000,49704.4600,16600.4700,425.0000,Hectarea
Viesca,41,326284.0600,288609.1600,255148.0300,931.0000,Hectarea
Villa Union,10,17151.5000,17050.5000,17050.5000,0.0000,Hectarea
Zaragoza,8,172201.0400,172201.0400,4367.0600,0.0000,Hectarea
Colima,105,68543.1300,19592.4000,5902.8800,318.1900,Hectarea
Armeria,7,2034.5800,709.1200,201.9400,0.0000,Hectarea
Colima,9,2568.8600,633.5100,153.1800,0.0000,Hectarea
Comala,9,7866.5700,199.8800,151.2200,17.2000,Hectarea
Coquimatlan,12,16739.0000,4995.2500,445.0000,100.0000,Hectarea
Cuauhtemoc,5,1684.3200,91.6000,32.6400,4.0000,Hectarea
Ixtlahuacan,6,2270.0000,289.0000,0.0000,10.0000,Hectarea
Manzanillo,28,20922.7500,8642.8100,3034.1700,100.0000,Hectarea
Minatitlan,6,2629.3700,877.5800,0.0000,1.0000,Hectarea
Tecoman,20,10842.4500,3053.9100,1785.0000,85.9900,Hectarea
Villa de alvarez,3,985.2300,99.7200,99.7200,0.0000,Hectarea
Chiapas,1726,1641374.4800,255132.8900,70306.6300,8206.7000,Hectarea
Acacoyagua,13,4344.0000,189.3800,5.0000,0.0000,Hectarea
Acala,11,1035.0000,296.5000,21.0000,0.0000,Hectarea
Acapetahua,3,608.0000,401.5000,1.5000,0.0000,Hectarea
Altamirano,26,33205.3600,4633.5000,4232.0000,275.0000,Hectarea
Amatan,14,6089.4100,1978.3200,880.0000,9.0000,Hectarea
Amatenango de la Frontera,12,5166.0000,170.0500,84.0500,0.0000,Hectarea
Amatenango del Valle,2,3613.0000,62.3600,20.0000,0.0000,Hectarea
Angel Albino Corzo,13,26541.2500,4858.3500,2044.7600,50.0000,Hectarea
Arriaga,13,4463.0000,785.7000,751.6400,0.0000,Hectarea
Bejucal de Ocampo,3,2542.0000,1772.6200,230.7700,0.0000,Hectarea
Bella Vista,9,1929.0000,90.2400,33.9700,0.0000,Hectarea
Berriozabal,8,972.5000,90.1100,58.7200,0.0000,Hectarea
Bochil,24,4137.4500,1110.6900,273.0000,0.0000,Hectarea
El Bosque,8,6478.2500,305.2500,135.4500,0.0000,Hectarea
Cacahoatan,7,3773.0000,0.0000,0.0000,0.0000,Hectarea
Catazaja,13,1881.8000,637.8000,516.8500,0.0000,Hectarea
Cintalapa,48,45703.1000,11944.3800,2343.3200,95.7600,Hectarea
Coapilla,5,8699.7500,1327.6300,808.3000,206.6300,Hectarea
Comitan de Dominguez,28,37715.3600,9855.2600,9423.9800,146.0000,Hectarea
La Concordia,32,31274.3300,5512.9500,2660.6900,1077.5000,Hectarea
Copainala,11,1433.6800,164.0100,32.4500,20.0000,Hectarea
Chamula,3,31541.8400,4349.2900,0.0000,0.0000,Hectarea
Chanal,1,41021.0000,2250.4400,50.0000,0.0000,Hectarea
Chapultenango,6,3158.0000,446.0000,0.0000,0.0000,Hectarea
Chenalho,7,3431.6300,361.7900,328.6800,20.0000,Hectarea
Chiapa de Corzo,27,4443.5600,2085.4100,576.4600,93.9800,Hectarea
Chiapilla,1,4.5000,4.5000,0.0000,0.0000,Hectarea
Chicoasen,1,4337.0000,0.0000,0.0000,0.0000,Hectarea
Chicomuselo,29,15866.0000,72.8300,65.0000,0.0000,Hectarea
Chilon,7,38190.0000,8289.5000,1741.9800,0.0000,Hectarea
Escuintla,10,3219.0000,2.0000,0.0000,0.0000,Hectarea
Francisco Leon,4,10337.0000,9139.5400,226.0000,0.0000,Hectarea
Frontera Comalapa,29,4373.0000,298.4500,196.3300,5.7100,Hectarea
La Grandeza,3,562.0000,4.6900,4.6900,0.0000,Hectarea
Huehuetan,5,807.8000,23.9000,23.9000,0.0000,Hectarea
Huixtan,16,19317.8400,6594.6100,140.0500,0.0000,Hectarea
Huitiupan,19,7219.0000,2038.7500,584.5700,265.0000,Hectarea
Huixtla,8,10023.8500,7768.4900,1664.6100,0.0000,Hectarea
La Independencia,29,17526.0800,3931.6200,928.7300,13.2100,Hectarea
Ixhuatan,1,70.0000,0.9900,0.9900,0.0000,Hectarea
Ixtacomitan,2,28.5000,24.0000,0.0000,0.0000,Hectarea
Ixtapa,25,8167.6900,1445.2400,95.5500,1.6600,Hectarea
Ixtapangajoya,2,289.5000,0.0000,0.0000,0.0000,Hectarea
Jiquipilas,49,23335.0000,5353.2000,2183.1200,82.0000,Hectarea
Jitotol,18,3965.0000,567.5900,11.0000,0.0000,Hectarea
Juarez,4,339.0000,85.9900,55.0000,10.0000,Hectarea
Larrainzar,2,14517.0000,0.0000,0.0000,0.0000,Hectarea
La Libertad,2,78.6500,0.0000,0.0000,0.0000,Hectarea
Mapastepec,28,22448.0000,2038.0100,1588.1800,166.6400,Hectarea
Las Margaritas,127,116612.6000,22910.8100,4342.5100,589.4100,Hectarea
Mazapa de Madero,3,566.0000,22.8600,8.0000,0.0000,Hectarea
Mazatan,10,3121.0000,156.0000,35.0000,0.0000,Hectarea
Mitontic,1,872.2500,473.0100,225.4500,0.5000,Hectarea
Motozintla,30,12087.0000,2851.2400,1139.5900,326.5200,Hectarea
Ocosingo,128,470547.3000,15458.8300,3857.5400,1072.0000,Hectarea
Ocotepec,1,7943.4800,0.0000,0.0000,0.0000,Hectarea
Ocozocoautla de Espinosa,49,16847.5700,3570.5400,2732.0800,131.0000,Hectarea
Ostuacan,7,2419.0000,1181.3100,2.0000,0.0000,Hectarea
Osumacinta,3,2478.5800,505.6700,41.0000,9.0000,Hectarea
Oxchuc,3,21517.0000,6182.5400,120.0000,0.0000,Hectarea
Palenque,59,18271.0400,7129.9300,465.3800,739.5700,Hectarea
Pantelho,4,367.3200,13.0000,0.0000,0.0000,Hectarea
Pantepec,4,2177.0000,17.4700,15.4300,7.4300,Hectarea
Pichucalco,3,370.0000,250.5000,31.0000,0.0000,Hectarea
Pijijiapan,26,37957.0000,1851.1400,819.5100,81.9400,Hectarea
El Porvenir,5,1482.0000,34.5800,34.5800,0.0000,Hectarea
Villa Comaltitlan,5,202.2000,122.8300,0.0000,0.0000,Hectarea
Pueblo Nuevo Solistahuacan,19,4993.5000,868.1800,121.0000,0.0000,Hectarea
Rayon,4,1571.0000,344.7800,33.0000,0.0000,Hectarea
Las Rosas,8,4535.0000,59.2100,25.0000,5.0000,Hectarea
Sabanilla,12,8781.0000,697.5100,50.0000,0.0000,Hectarea
Salto de Agua,37,7191.0000,71.7900,0.0000,0.0000,Hectarea
San Cristobal de las Casas,11,5042.6000,1084.9700,364.4900,0.0000,Hectarea
San Fernando,13,3045.1500,837.9400,277.2200,95.2200,Hectarea
Siltepec,17,21836.0000,63.0200,50.0000,0.0000,Hectarea
Simojovel,36,10613.2300,347.3400,222.7300,30.0000,Hectarea
Sitala,2,201.0000,1.0000,0.0000,0.0000,Hectarea
Socoltenango,17,2344.5000,1345.1600,676.0000,215.0000,Hectarea
Solosuchiapa,6,1179.2500,56.2200,0.0000,0.0000,Hectarea
Soyalo,4,10451.6500,2005.3700,500.0000,0.0000,Hectarea
Suchiapa,7,632.7600,136.2600,134.6400,0.0000,Hectarea
Suchiate,6,875.0000,214.6500,42.7900,0.0000,Hectarea
Tapachula,17,3307.4900,268.4600,218.3500,14.0000,Hectarea
Tapalapa,2,7230.5100,5711.0100,500.0000,1000.0000,Hectarea
Tapilula,4,166.0000,46.5300,0.0000,0.0000,Hectarea
Tecpatan,27,2577.3600,1241.5300,587.2900,47.1400,Hectarea
Tenejapa,3,1219.0000,9.6600,9.6600,0.0000,Hectarea
Teopisca,16,8869.0000,1102.1800,1025.0000,0.0000,Hectarea
Tila,24,36601.1300,3280.8000,727.0800,177.0000,Hectarea
Tonala,21,12468.0000,678.6800,286.0000,0.0000,Hectarea
Totolapa,2,2696.0700,2661.4600,861.3900,0.0000,Hectarea
La Trinitaria,70,40557.3400,8183.1900,3646.5400,184.0000,Hectarea
Tumbala,10,8801.0700,144.9100,110.0000,18.0000,Hectarea
Tuxtla Gutierrez,3,1879.0100,131.9900,0.0000,0.0000,Hectarea
Tuxtla Chico,1,55.0000,1.0000,0.0000,0.0000,Hectarea
Tuzantan,2,19.9300,0.0000,0.0000,0.0000,Hectarea
Tzimol,12,4736.5000,237.5300,210.6200,2.0000,Hectarea
Union Juarez,5,231.0000,88.5000,88.5000,0.0000,Hectarea
Venustiano Carranza,26,73516.9600,37853.7500,3213.7800,410.0000,Hectarea
Villa Corzo,38,16189.8400,4016.7900,1525.4000,9.0000,Hectarea
Villaflores,52,18262.9400,5269.8700,3446.7800,350.4300,Hectarea
Yajalon,7,2822.0000,18.0000,8.0000,0.0000,Hectarea
San Lucas,2,948.0000,679.0000,0.0000,0.0000,Hectarea
Zinacantan,5,3612.5000,4.7400,0.0000,0.0000,Hectarea
Aldama,1,2595.0000,0.0000,0.0000,0.0000,Hectarea
Benemerito de las Americas,7,16569.9600,3489.4500,145.0000,20.0000,Hectarea
Maravilla Tenejapa,30,20566.9900,2518.4400,280.0000,1.0000,Hectarea
Marques de Comillas,20,18412.7200,3206.2500,1993.5900,111.0000,Hectarea
Montecristo de Guerrero,5,14447.5000,37.1300,22.4400,22.4400,Hectarea
San Andres Duraznal,5,937.0000,23.0000,13.0000,0.0000,Hectarea
Santiago el Pinar,1,1725.0000,0.0000,0.0000,0.0000,Hectarea
Chihuahua,951,8947730.0900,4771690.8900,3603594.7800,13947.8000,Hectarea
Ahumada,24,282976.0000,171444.1200,112779.1200,0.0000,Hectarea
Aldama,23,223050.0000,190004.9200,73853.1300,0.0000,Hectarea
Allende,21,52448.5400,49882.6000,40538.7800,60.0000,Hectarea
Aquiles Serdan,2,7818.5100,7817.5100,7817.5100,0.0000,Hectarea
Ascension,19,503655.0000,469789.0200,461137.5200,0.0000,Hectarea
Bachiniva,11,42573.0000,9490.7100,4195.8200,60.7300,Hectarea
Balleza,19,418676.8200,72433.5300,72411.3100,0.0000,Hectarea
Batopilas,12,172554.0000,78300.7700,61772.8100,477.0000,Hectarea
Bocoyna,26,250836.0000,14657.6700,1144.2200,0.0000,Hectarea
Buenaventura,9,224313.0000,201218.1500,131150.1500,0.0000,Hectarea
Camargo,24,136023.8300,132036.0700,106230.8800,3.0000,Hectarea
Carichi,23,198328.5000,9531.0700,9272.6500,0.0000,Hectarea
Casas Grandes,13,247244.7500,156974.4200,67394.4200,0.0000,Hectarea
Coronado,6,27995.0000,24464.0300,24464.0300,0.0000,Hectarea
Coyame del Sotol,12,137397.4600,136565.1700,57196.4800,20.0000,Hectarea
La Cruz,3,30923.0000,30920.0000,30920.0000,0.0000,Hectarea
Cuauhtemoc,26,37138.3200,17586.4400,6950.4700,20.0000,Hectarea
Cusihuiriachi,20,42200.0000,18206.2700,2790.2500,114.2900,Hectarea
Chihuahua,44,266012.1500,233894.4200,210130.6500,200.0000,Hectarea
Chinipas,16,111849.0000,34443.4300,15250.3600,720.0000,Hectarea
Delicias,2,8330.0000,7893.9400,5146.0100,0.0000,Hectarea
Dr. Belisario Dominguez,9,73373.0000,50773.7900,47743.5000,5.0000,Hectarea
Galeana,4,122326.0000,113359.5900,113359.5900,0.0000,Hectarea
Santa Isabel,8,20526.7200,18387.6400,18197.2400,2574.7200,Hectarea
Gomez Farias,7,33727.0000,19565.6300,10484.5000,0.0000,Hectarea
Gran Morelos,10,17566.5000,16815.8100,16090.8000,0.0000,Hectarea
Guachochi,26,328306.1500,100249.4800,45152.0900,0.0000,Hectarea
Guadalupe,6,59910.3700,54531.4100,18626.7400,0.0000,Hectarea
Guadalupe y Calvo,45,754765.0000,125420.5000,70049.0900,904.0000,Hectarea
Guazapares,11,161073.0000,38148.8000,12974.9700,6098.0700,Hectarea
Guerrero,49,305954.9000,41191.6800,25296.1900,65.0000,Hectarea
Hidalgo del Parral,12,30261.5500,29080.6600,27161.1600,0.0000,Hectarea
Huejotitan,8,38322.5500,37793.5300,35330.4200,0.0000,Hectarea
Ignacio Zaragoza,4,112035.5600,70469.5000,6374.0700,0.0000,Hectarea
Janos,14,209011.0000,61682.7200,48942.7200,0.0000,Hectarea
Jimenez,42,257003.0000,227510.0100,194111.5600,180.0000,Hectarea
Juarez,8,76208.5000,67194.9300,67023.0900,0.0000,Hectarea
Julimes,6,74512.0000,74502.0000,15439.0000,0.0000,Hectarea
Lopez,12,49848.0000,48772.4200,32908.1500,0.0000,Hectarea
Madera,20,581775.9600,164914.6200,156104.3600,0.0000,Hectarea
Maguarichi,5,29021.0000,1387.4700,58.0000,0.0000,Hectarea
Manuel Benavides,14,198640.0000,198292.4200,195717.4200,0.0000,Hectarea
Matachi,5,21281.7500,1998.1700,1998.1700,0.0000,Hectarea
Matamoros,8,46741.0000,43797.5000,36953.5000,0.0000,Hectarea
Meoqui,2,6057.4300,6057.4300,4116.0000,0.0000,Hectarea
Morelos,17,107563.6300,8461.8300,6070.5400,0.0000,Hectarea
Moris,10,30978.0000,6833.5300,6603.1400,70.0000,Hectarea
Namiquipa,12,146414.0000,53768.3200,41816.7200,0.0000,Hectarea
Nonoava,3,58466.0000,43653.5700,39184.7700,0.0000,Hectarea
Nuevo Casas Grandes,2,15419.0000,15357.1300,15357.1300,0.0000,Hectarea
Ocampo,17,149031.0000,28236.7900,12938.7900,80.0000,Hectarea
Ojinaga,30,308866.2300,301040.7400,271887.5300,0.0000,Hectarea
Praxedis G. Guerrero,5,20722.0700,19613.9900,12879.9900,0.0000,Hectarea
Riva Palacio,8,16317.5900,8093.5000,7884.0600,0.0000,Hectarea
Rosales,9,38951.9500,30599.1100,27690.7000,0.0000,Hectarea
Rosario,7,54044.0700,52952.5600,52314.2500,0.0000,Hectarea
San Francisco de Borja,9,26232.0000,22179.4000,15920.8300,150.0000,Hectarea
San Francisco de Conchos,7,40417.0000,34172.1000,18483.8700,0.0000,Hectarea
San Francisco del Oro,4,23388.0000,15368.9500,12282.0000,0.0000,Hectarea
Santa Barbara,9,13557.0000,6328.0000,5857.8200,0.0000,Hectarea
Satevo,19,97636.1300,96676.3900,50687.3900,0.0000,Hectarea
Saucillo,13,50480.0000,45531.2700,41844.9100,5.0000,Hectarea
Temosachi,13,221123.5000,71982.4000,65746.4000,0.0000,Hectarea
El Tule,4,19844.0000,19794.0000,18374.0000,0.0000,Hectarea
Urique,29,265396.0000,96413.0500,77246.0200,2046.0000,Hectarea
Uruachi,19,126327.0000,32245.2800,16828.3900,0.0000,Hectarea
Valle de Zaragoza,15,85965.1000,82937.0000,82936.6500,95.0000,Hectarea
Distrito Federal,26,44155.0000,1869.4800,900.8400,3.0000,Hectarea
Cuajimalpa de Morelos,3,2106.0000,0.0000,0.0000,0.0000,Hectarea
La Magdalena Contreras,3,4679.0000,40.4700,16.0500,0.0000,Hectarea
Milpa Alta,5,17034.5000,1342.6500,790.0000,3.0000,Hectarea
alvaro Obregon,2,671.0000,0.0000,0.0000,0.0000,Hectarea
Tlahuac,3,404.0000,266.6700,0.0000,0.0000,Hectarea
Tlalpan,8,18846.5000,184.4800,59.5900,0.0000,Hectarea
Xochimilco,2,414.0000,35.2100,35.2100,0.0000,Hectarea
Durango,1072,7292613.0500,4165507.8700,2901508.1000,26484.4300,Hectarea
Canatlan,40,218409.6600,116516.5600,92360.9300,0.0000,Hectarea
Canelas,3,12511.0000,2989.3700,650.7000,6.0000,Hectarea
Coneto de Comonfort,8,49417.5000,47476.3100,25045.3100,10.0000,Hectarea
Cuencame,26,187157.0500,180790.5200,90917.0000,59.2800,Hectarea
Durango,114,495994.1800,233077.1500,183368.7700,843.0000,Hectarea
General Simon Bolivar,21,120366.4400,104124.2000,93146.4600,130.0000,Hectarea
Gomez Palacio,73,18901.6200,14983.7200,6796.0300,213.1600,Hectarea
Guadalupe Victoria,10,68277.8500,67066.1200,29012.5500,482.3000,Hectarea
Guanacevi,40,388752.8700,114400.0300,85932.3100,34.0000,Hectarea
Hidalgo,17,158263.0000,153474.9200,144744.9200,100.0000,Hectarea
Inde,11,96040.0000,95763.1800,93415.1800,0.0000,Hectarea
Lerdo,29,126652.0000,108119.1200,84277.5100,142.0000,Hectarea
Mapimi,76,303987.5000,288338.7400,139656.5300,460.0000,Hectarea
Mezquital,22,364153.8400,207449.4900,193846.2600,1300.0000,Hectarea
Nazas,24,166398.8900,165509.4100,121905.4800,135.0000,Hectarea
Nombre de Dios,19,50226.1600,49887.9100,49759.3700,9.0000,Hectarea
Ocampo,24,211091.6300,154892.6700,112367.5800,0.0000,Hectarea
El Oro,25,242006.3300,159540.7800,121802.9300,550.0000,Hectarea
Otaez,14,135470.0000,37445.9500,21353.8100,30.0000,Hectarea
Panuco de Coronado,17,27174.2700,26039.6600,22734.1100,0.0000,Hectarea
Peñon Blanco,5,32674.8700,30810.2300,30152.5300,0.0000,Hectarea
Poanas,18,39921.4000,36727.4500,30629.4500,0.0000,Hectarea
Pueblo Nuevo,24,632406.2200,46218.4500,35106.1800,50.0000,Hectarea
Rodeo,29,138651.1700,137903.4400,88752.5300,6759.0000,Hectarea
San Bernardo,24,135020.0000,114297.2700,104358.2700,0.0000,Hectarea
San Dimas,49,381023.0500,95063.1200,27689.7600,104.5000,Hectarea
San Juan de Guadalupe,21,184522.7100,181127.9400,93338.3700,0.0000,Hectarea
San Juan del Rio,22,72322.5500,69911.0000,69521.3800,100.0000,Hectarea
San Luis del Cordero,2,26532.0000,25629.5700,25629.5700,1050.0000,Hectarea
San Pedro del Gallo,11,73729.5000,73679.6400,73679.6400,55.0000,Hectarea
Santa Clara,6,40331.0000,40331.0000,40331.0000,0.0000,Hectarea
Santiago Papasquiaro,62,476953.3400,185957.2300,147879.9400,309.3200,Hectarea
Suchil,10,37050.1200,26969.7000,23130.2200,7.5000,Hectarea
Tamazula,49,521418.1200,263263.0500,149016.3600,6798.3800,Hectarea
Tepehuanes,26,555103.4400,192805.9400,168416.3000,5030.0000,Hectarea
Tlahualilo,50,323227.2000,226257.0500,37512.2100,35.0000,Hectarea
Topia,15,87399.6100,37516.5200,12348.4600,1682.0000,Hectarea
Vicente Guerrero,8,17153.2200,17153.2200,17153.2200,0.0000,Hectarea
Nuevo Ideal,28,75921.7400,36000.2400,13768.9600,0.0000,Hectarea
Guanajuato,1173,557426.6500,369804.3700,251630.7200,10095.5400,Hectarea
Abasolo,27,6638.4100,6452.9000,5899.8700,10.0000,Hectarea
Acambaro,53,16066.7500,11168.6800,10062.3800,48.5000,Hectarea
San Miguel de Allende,56,29682.1000,27036.4600,22537.8700,19.1400,Hectarea
Apaseo el Alto,25,4346.2900,3660.9500,744.3000,33.0000,Hectarea
Apaseo el Grande,30,7033.9500,6095.3500,2376.8700,0.0000,Hectarea
Atarjea,12,22887.2500,1653.0000,0.0000,0.0000,Hectarea
Celaya,14,5520.0400,5186.1900,2275.4000,21.0000,Hectarea
Manuel Doblado,28,5746.3400,5651.0400,3982.2000,18.0000,Hectarea
Comonfort,32,13874.0000,8077.0500,7915.8600,3.0000,Hectarea
Coroneo,3,1787.9200,1272.4800,785.9000,176.7800,Hectarea
Cortazar,18,6089.7000,5663.4700,3458.7500,0.0000,Hectarea
Cueramaro,10,3172.1800,2679.8500,1159.1900,0.0000,Hectarea
Doctor Mora,5,824.0500,732.8800,576.9900,0.0000,Hectarea
Dolores Hidalgo Cuna de la Independencia Nal.,56,15189.9000,12313.8900,7003.1100,214.0000,Hectarea
Guanajuato,26,21964.4200,9587.1200,7180.0500,1682.4700,Hectarea
Huanimaro,12,1047.7900,900.3300,677.5300,50.0000,Hectarea
Irapuato,46,15268.5100,12348.6200,10337.2300,1883.2400,Hectarea
Jaral del Progreso,9,3271.0200,2833.4200,1471.1200,0.0000,Hectarea
Jerecuaro,40,13338.1300,9744.7100,2232.9000,0.0000,Hectarea
Leon,34,9637.2100,4925.5400,3704.0700,0.0000,Hectarea
Moroleon,7,949.7500,687.7500,9.0000,0.0000,Hectarea
Ocampo,16,8737.3000,6993.7900,6567.2800,0.0000,Hectarea
Penjamo,108,18583.8700,16140.7600,12764.1400,28.8300,Hectarea
Pueblo Nuevo,5,439.6700,237.8700,0.0000,0.0000,Hectarea
Purisima del Rincon,10,1943.9400,1930.0500,1424.6100,0.0000,Hectarea
Romita,36,2476.5800,2371.5300,1273.7600,21.0000,Hectarea
Salamanca,36,5397.3900,4171.0900,3230.7000,0.0000,Hectarea
Salvatierra,41,8887.8600,6093.1800,5340.3300,33.0000,Hectarea
San Diego de la Union,33,28496.0000,11934.9800,7959.4300,33.1800,Hectarea
San Felipe,76,98501.1700,63596.2100,46717.7200,4740.1200,Hectarea
San Francisco del Rincon,19,1419.6600,1361.9600,1153.5200,0.0000,Hectarea
San Jose Iturbide,3,7363.1300,6565.4500,6565.4500,0.0000,Hectarea
San Luis de la Paz,21,31593.3600,24715.7300,19979.6300,185.0000,Hectarea
Santa Catarina,2,2425.8700,2330.8700,2330.8700,0.0000,Hectarea
Santa Cruz de Juventino Rosas,18,8037.4400,4274.4600,4274.4300,0.0000,Hectarea
Santiago Maravatio,8,1271.3900,1250.9900,453.9900,447.0000,Hectarea
Silao,32,2770.1900,2344.1000,2103.2500,20.0000,Hectarea
Tarandacuao,3,332.2100,231.8200,115.1700,0.0000,Hectarea
Tarimoro,10,5663.2800,4144.2100,3064.0900,0.0000,Hectarea
Tierra Blanca,3,6173.2500,2438.4000,2438.4000,0.0000,Hectarea
Uriangato,7,225.8900,213.7600,94.1000,0.0000,Hectarea
Valle de Santiago,67,9964.3000,9258.6300,4262.2700,400.2300,Hectarea
Victoria,15,25131.4800,18106.8200,14353.1500,0.0000,Hectarea
Villagran,1,42.0000,11.0500,0.0000,11.0500,Hectarea
