INEGI. IX Censo Ejidal 2007,,,,,
Socoltenango,33,19660.0000,32,16,Hectarea
Solosuchiapa,10,4842.7500,10,0,Hectarea
Soyalo,2,162.3300,2,0,Hectarea
Suchiapa,8,16443.1300,8,1,Hectarea
Suchiate,17,9106.5300,17,15,Hectarea
Sunuapa,1,470.0000,1,0,Hectarea
Tapachula,51,24484.1800,51,9,Hectarea
Tapalapa,2,81.5200,1,0,Hectarea
Tapilula,4,1970.0000,4,0,Hectarea
Tecpatan,56,60282.1500,52,0,Hectarea
Tenejapa,5,11892.7500,5,0,Hectarea
Teopisca,16,9684.0000,16,3,Hectarea
Tila,14,26344.1800,14,0,Hectarea
Tonala,51,47448.0000,39,0,Hectarea
Totolapa,8,4659.9300,8,0,Hectarea
La Trinitaria,74,35282.9700,74,28,Hectarea
Tumbala,22,18906.3700,22,0,Hectarea
Tuxtla Gutierrez,6,6592.8900,5,1,Hectarea
Tuxtla Chico,7,3767.5000,7,0,Hectarea
Tuzantan,16,10262.8200,16,1,Hectarea
Tzimol,15,17400.0000,15,5,Hectarea
Union Juarez,12,3429.0000,12,0,Hectarea
Venustiano Carranza,36,29533.2000,36,13,Hectarea
Villa Corzo,66,70159.4400,66,3,Hectarea
Villaflores,59,67018.9900,59,10,Hectarea
Yajalon,4,2340.5000,4,0,Hectarea
San Lucas,2,2361.0000,2,1,Hectarea
Zinacantan,5,19735.0300,5,0,Hectarea
San Juan Cancuc,1,17145.0000,1,0,Hectarea
Benemerito de las Americas,14,82529.5800,14,0,Hectarea
Maravilla Tenejapa,32,23240.7400,31,0,Hectarea
Marques de Comillas,21,60971.5100,21,1,Hectarea
Montecristo de Guerrero,3,225.0000,3,0,Hectarea
San Andres Duraznal,4,3031.0000,4,0,Hectarea
Chihuahua,840,1234396.2300,794,353,Hectarea
Ahumada,20,19770.0000,19,18,Hectarea
Aldama,21,34742.8300,18,14,Hectarea
Allende,21,7529.9700,21,19,Hectarea
Aquiles Serdan,2,2868.4100,1,0,Hectarea
Ascension,11,44624.0000,10,10,Hectarea
Bachiniva,10,17887.0000,10,7,Hectarea
Balleza,16,14972.8400,15,5,Hectarea
Batopilas,9,20344.0000,8,0,Hectarea
Bocoyna,25,16098.0000,25,0,Hectarea
Buenaventura,5,20683.0000,5,5,Hectarea
Camargo,19,6757.0000,16,15,Hectarea
Carichi,23,15346.5000,23,7,Hectarea
Casas Grandes,12,33603.0000,12,4,Hectarea
Coronado,6,3491.0000,5,5,Hectarea
Coyame del Sotol,9,2145.0000,7,5,Hectarea
La Cruz,3,3023.0000,3,3,Hectarea
Cuauhtemoc,26,35589.1800,26,9,Hectarea
Cusihuiriachi,18,13733.5000,18,8,Hectarea
Chihuahua,42,35700.7000,40,14,Hectarea
Chinipas,5,6532.0000,2,0,Hectarea
Delicias,4,1926.0000,4,4,Hectarea
Dr. Belisario Dominguez,9,14605.0000,9,1,Hectarea
Galeana,2,15236.0000,2,2,Hectarea
Santa Isabel,8,10938.8200,8,2,Hectarea
Gomez Farias,7,21316.0000,7,5,Hectarea
Gran Morelos,10,12918.8000,10,5,Hectarea
Guachochi,24,173140.6700,24,0,Hectarea
Guadalupe,6,8491.8400,6,4,Hectarea
Guadalupe y Calvo,38,82993.4100,38,11,Hectarea
Guazapares,6,1990.0000,6,0,Hectarea
Guerrero,49,46304.0900,49,13,Hectarea
Hidalgo del Parral,11,2506.0600,11,3,Hectarea
Huejotitan,7,4352.1600,7,2,Hectarea
Ignacio Zaragoza,4,23871.7300,4,1,Hectarea
Janos,11,35714.0000,9,7,Hectarea
Jimenez,45,41989.9000,40,32,Hectarea
Juarez,8,21077.5200,8,8,Hectarea
Julimes,6,2510.0000,6,5,Hectarea
Lopez,12,21928.0000,11,11,Hectarea
Madera,13,15875.7300,13,1,Hectarea
Maguarichi,4,733.0000,4,0,Hectarea
Manuel Benavides,14,3608.6400,14,2,Hectarea
Matachi,5,3129.8200,5,2,Hectarea
Matamoros,8,9519.0000,8,3,Hectarea
Meoqui,4,6494.3400,3,3,Hectarea
Morelos,4,188.0000,4,0,Hectarea
Moris,10,24255.0000,9,0,Hectarea
Namiquipa,12,96612.0000,12,8,Hectarea
Nonoava,3,18370.0000,3,2,Hectarea
Nuevo Casas Grandes,2,4875.0000,1,1,Hectarea
Ocampo,16,1804.0000,16,0,Hectarea
Ojinaga,31,15763.4300,17,9,Hectarea
Praxedis G. Guerrero,5,8215.6800,5,5,Hectarea
Riva Palacio,9,9379.9300,8,2,Hectarea
Rosales,8,20916.2500,8,7,Hectarea
Rosario,7,7099.7300,7,3,Hectarea
San Francisco de Borja,8,7432.6600,7,5,Hectarea
San Francisco de Conchos,7,11323.8700,7,7,Hectarea
San Francisco del Oro,4,2593.0000,4,0,Hectarea
Santa Barbara,9,3905.0000,9,2,Hectarea
Satevo,18,14136.5400,18,9,Hectarea
Saucillo,10,9057.4000,10,7,Hectarea
Temosachi,13,8766.0000,13,3,Hectarea
El Tule,4,5230.0000,4,2,Hectarea
Urique,11,2002.0000,11,1,Hectarea
Uruachi,18,8360.0000,18,0,Hectarea
Valle de Zaragoza,13,15499.2900,13,5,Hectarea
Distrito Federal,28,10118.6800,28,3,Hectarea
La Magdalena Contreras,2,495.0000,2,0,Hectarea
Milpa Alta,8,3979.0000,8,0,Hectarea
Tlahuac,5,1891.0000,5,2,Hectarea
Tlalpan,9,2941.3300,9,0,Hectarea
Xochimilco,4,812.3500,4,1,Hectarea
Durango,876,825860.9800,841,455,Hectarea
Canatlan,39,60908.6400,39,14,Hectarea
Canelas,1,2005.0000,1,1,Hectarea
Coneto de Comonfort,8,6732.0000,8,4,Hectarea
Cuencame,27,34598.0000,27,11,Hectarea
Durango,105,54262.0600,105,50,Hectarea
General Simon Bolivar,21,25159.2800,21,17,Hectarea
Gomez Palacio,94,29167.0100,83,80,Hectarea
Guadalupe Victoria,10,51757.6100,10,3,Hectarea
Guanacevi,31,12251.1500,30,4,Hectarea
Hidalgo,16,32842.0000,15,3,Hectarea
Inde,11,39783.0000,11,5,Hectarea
Lerdo,28,24555.0000,24,21,Hectarea
Mapimi,70,39500.0300,62,33,Hectarea
Mezquital,10,966.3500,10,3,Hectarea
Nazas,24,10893.3000,24,17,Hectarea
Nombre de Dios,18,23654.0800,18,16,Hectarea
Ocampo,20,15848.0600,20,12,Hectarea
El Oro,23,32789.3900,23,4,Hectarea
Otaez,9,10999.0000,9,2,Hectarea
Panuco de Coronado,17,20689.3600,17,4,Hectarea
Peñon Blanco,4,10141.1600,4,2,Hectarea
Poanas,19,29155.9300,19,15,Hectarea
Pueblo Nuevo,5,1846.7000,5,0,Hectarea
Rodeo,28,11883.7000,28,20,Hectarea
San Bernardo,21,10784.0000,21,8,Hectarea
San Dimas,19,2980.9400,18,0,Hectarea
San Juan de Guadalupe,21,15458.1700,21,11,Hectarea
San Juan del Rio,20,22050.6200,20,14,Hectarea
San Luis del Cordero,2,7737.0000,2,1,Hectarea
San Pedro del Gallo,10,9424.0000,10,3,Hectarea
Santa Clara,6,27019.0000,6,6,Hectarea
Santiago Papasquiaro,42,51957.9200,42,14,Hectarea
Suchil,8,6367.5700,8,3,Hectarea
Tamazula,2,663.0000,2,0,Hectarea
Tepehuanes,7,3221.0000,7,1,Hectarea
Tlahualilo,43,34372.9000,34,33,Hectarea
Topia,1,5.0000,1,1,Hectarea
Vicente Guerrero,9,12433.3400,9,6,Hectarea
Nuevo Ideal,27,38998.7200,27,13,Hectarea
Guanajuato,1521,681554.5700,1507,911,Hectarea
Abasolo,47,17717.9900,47,37,Hectarea
Acambaro,68,30487.7600,66,50,Hectarea
San Miguel de Allende,61,22660.5300,61,19,Hectarea
Apaseo el Alto,28,15102.7100,28,17,Hectarea
Apaseo el Grande,37,18148.8900,37,19,Hectarea
Atarjea,12,7137.4700,11,0,Hectarea
Celaya,40,18180.4400,40,34,Hectarea
Manuel Doblado,33,21523.4800,33,23,Hectarea
Comonfort,32,17234.0000,32,12,Hectarea
Coroneo,3,1306.4600,3,1,Hectarea
Cortazar,22,8502.5800,22,18,Hectarea
Cueramaro,15,7852.7300,15,9,Hectarea
Doctor Mora,5,2124.7400,5,2,Hectarea
Dolores Hidalgo Cuna de la Independencia Nal.,59,22648.4700,58,31,Hectarea
Guanajuato,27,8082.3300,25,11,Hectarea
Huanimaro,20,5841.1200,20,18,Hectarea
Irapuato,80,38779.1700,80,59,Hectarea
Jaral del Progreso,15,6685.5400,15,13,Hectarea
Jerecuaro,42,23138.9800,42,17,Hectarea
Leon,49,22548.0900,47,29,Hectarea
Moroleon,8,1464.0000,8,0,Hectarea
Ocampo,16,11621.0700,16,3,Hectarea
Penjamo,150,46057.8500,149,119,Hectarea
Pueblo Nuevo,6,1935.4500,6,6,Hectarea
Purisima del Rincon,11,5637.4800,11,8,Hectarea
Romita,47,21415.0400,47,25,Hectarea
Salamanca,54,21426.5300,54,38,Hectarea
Salvatierra,56,28837.6700,56,39,Hectarea
San Diego de la Union,32,14486.0000,32,9,Hectarea
San Felipe,79,47449.1100,78,37,Hectarea
San Francisco del Rincon,26,12953.0300,26,15,Hectarea
San Jose Iturbide,3,2793.1500,3,2,Hectarea
San Luis de la Paz,23,9947.8400,22,8,Hectarea
Santa Catarina,1,10.0700,1,0,Hectarea
Santa Cruz de Juventino Rosas,26,13993.0700,26,11,Hectarea
Santiago Maravatio,8,3701.2100,8,3,Hectarea
Silao,63,21459.6600,62,32,Hectarea
Tarandacuao,3,3169.8600,3,3,Hectarea
Tarimoro,14,8644.8300,14,10,Hectarea
Tierra Blanca,2,503.5600,2,0,Hectarea
Uriangato,9,2060.1100,9,3,Hectarea
Valle de Santiago,98,41759.6600,98,74,Hectarea
Victoria,13,5475.1400,11,2,Hectarea
Villagran,11,6876.7800,11,9,Hectarea
Xichu,14,10333.9200,14,3,Hectarea
Yuriria,53,21838.9900,53,33,Hectarea
Guerrero,1087,2041428.7800,1063,464,Hectarea
Acapulco de Juarez,41,68721.4300,39,18,Hectarea
Ahuacuotzingo,22,28012.9800,22,2,Hectarea
Ajuchitlan del Progreso,31,16551.3500,30,20,Hectarea
Alcozauca de Guerrero,11,3743.3000,11,6,Hectarea
Alpoyeca,4,503.9700,4,4,Hectarea
Apaxtla,4,2610.0000,4,0,Hectarea
Arcelia,21,9879.6700,19,6,Hectarea
Atenango del Rio,12,8718.0000,12,0,Hectarea
Atlamajalcingo del Monte,4,1218.0000,4,0,Hectarea
Atlixtac,4,5845.0000,4,2,Hectarea
Atoyac de alvarez,32,41156.2900,32,8,Hectarea
Ayutla de los Libres,24,29326.7600,24,19,Hectarea
Azoyu,11,26273.7600,11,6,Hectarea
Benito Juarez,6,9184.5800,6,2,Hectarea
Buenavista de Cuellar,7,3627.6000,7,5,Hectarea
Coahuayutla de Jose Maria Izazaga,31,123905.8500,29,13,Hectarea
Cocula,16,16543.6900,15,9,Hectarea
Copala,5,15249.1000,5,0,Hectarea
Copalillo,8,9242.0000,8,4,Hectarea
Copanatoyac,3,2370.9500,3,0,Hectarea
Coyuca de Benitez,30,83677.1000,30,19,Hectarea
Coyuca de Catalan,49,48387.0000,47,10,Hectarea
Cuajinicuilapa,11,44357.1100,11,4,Hectarea
Cualac,1,12000.0000,1,0,Hectarea
Cuautepec,4,24864.6400,3,2,Hectarea
Cuetzala del Progreso,10,10132.7100,10,1,Hectarea
Cutzamala de Pinzon,31,63079.7800,30,11,Hectarea
Chilapa de alvarez,33,10365.1700,33,9,Hectarea
Chilpancingo de los Bravo,28,25092.9400,28,19,Hectarea
Florencio Villarreal,1,15570.7300,1,1,Hectarea
General Canuto A. Neri,4,2189.5200,4,0,Hectarea
General Heliodoro Castillo,7,47104.5000,7,3,Hectarea
Huamuxtitlan,8,2486.4300,8,7,Hectarea
Huitzuco de los Figueroa,21,14846.7200,21,2,Hectarea
Iguala de la Independencia,15,14957.5800,15,6,Hectarea
Igualapa,7,17902.3000,7,5,Hectarea
Ixcateopan de Cuauhtemoc,1,1.0000,1,0,Hectarea
Jose Azueta,18,125572.0200,17,13,Hectarea
Juan R. Escudero,11,18403.6800,11,7,Hectarea
Leonardo Bravo,16,9751.4400,16,2,Hectarea
Malinaltepec,1,680.0000,1,1,Hectarea
Martir de Cuilapan,5,2159.5400,5,0,Hectarea
Metlatonoc,7,10697.4000,7,5,Hectarea
Mochitlan,22,7560.2100,22,5,Hectarea
Olinala ,6,3288.5000,6,0,Hectarea
Ometepec,26,45204.2100,26,9,Hectarea
Petatlan,27,153451.2200,27,23,Hectarea
Pilcaya,6,2859.3000,6,3,Hectarea
Pungarabato,10,5774.0000,10,10,Hectarea
Quechultenango,23,37473.0000,23,10,Hectarea
San Luis Acatlan,17,30397.6600,16,12,Hectarea
San Marcos,31,71142.3200,31,7,Hectarea
San Miguel Totolapan,2,2329.4200,2,2,Hectarea
Taxco de Alarcon,17,3622.6100,17,3,Hectarea
Tecoanapa,33,36334.6200,32,25,Hectarea
Tecpan de Galeana,24,150193.3800,24,20,Hectarea
Teloloapan,24,8163.9100,21,7,Hectarea
Tepecoacuilco de Trujano,23,20663.4900,23,6,Hectarea
Tetipac,5,1488.2200,5,3,Hectarea
Tixtla de Guerrero,9,1871.1700,9,1,Hectarea
Tlacoachistlahuaca,12,82162.1500,12,10,Hectarea
Tlacoapa,2,1279.0000,2,2,Hectarea
Tlalchapa,16,16150.3300,16,5,Hectarea
Tlalixtaquilla de Maldonado,3,1573.7800,3,1,Hectarea
Tlapa de Comonfort,21,7379.3800,20,11,Hectarea
Tlapehuala,12,9514.6400,12,6,Hectarea
La Union de Isidoro Montes de Oca,31,108698.8500,30,19,Hectarea
Xalpatlahuac,4,2837.0400,3,0,Hectarea
Xochihuehuetlan,4,1046.7300,4,0,Hectarea
Xochistlahuaca,5,11984.0600,5,0,Hectarea
Zapotitlan Tablas,1,1.5100,1,0,Hectarea
Zirandaro,28,94464.0000,28,4,Hectarea
Zitlala,8,8489.4800,8,3,Hectarea
Eduardo Neri,12,10989.7900,9,2,Hectarea
Acatepec,1,45000.0000,1,1,Hectarea
Marquelia,3,8008.0000,3,1,Hectarea
Cochoapa el Grande,1,10000.0000,1,1,Hectarea
Juchitan,1,12835.2300,1,1,Hectarea
Iliatenco,1,234.0000,1,0,Hectarea
Hidalgo,1074,512757.4400,1042,321,Hectarea
Acatlan,17,8060.4200,17,15,Hectarea
Acaxochitlan,13,2745.1300,13,3,Hectarea
Actopan,10,8908.1200,10,6,Hectarea
Agua Blanca de Iturbide,9,3739.7100,9,2,Hectarea
Ajacuba,8,5642.7500,7,5,Hectarea
Alfajayucan,26,7258.4200,26,17,Hectarea
Almoloya,13,8337.0000,13,3,Hectarea
Apan,15,19319.4300,15,2,Hectarea
El Arenal,8,4088.3900,8,4,Hectarea
Atitalaquia,5,2406.9300,5,5,Hectarea
Atlapexco,8,9834.5000,7,0,Hectarea
Atotonilco el Grande,24,11899.2200,24,7,Hectarea
Atotonilco de Tula,7,4801.3900,7,5,Hectarea
Calnali,3,1715.5100,3,0,Hectarea
Cardonal,15,8447.5000,15,3,Hectarea
Cuautepec de Hinojosa,24,12793.6200,24,4,Hectarea
Chapantongo,14,5431.0000,14,3,Hectarea
Chapulhuacan,19,1441.5900,17,1,Hectarea
Chilcuautla,5,3384.0000,4,3,Hectarea
Eloxochitlan,2,68.0000,2,2,Hectarea
Emiliano Zapata,4,4764.6700,4,0,Hectarea
Epazoyucan,12,8448.1000,12,1,Hectarea
Francisco I. Madero,2,2030.5000,2,2,Hectarea
Huasca de Ocampo,25,10275.6800,25,19,Hectarea
Huautla,35,16827.0000,33,2,Hectarea
Huazalingo,12,8399.0000,12,0,Hectarea
Huehuetla,5,2703.0000,5,0,Hectarea
Huejutla de Reyes,47,25989.2500,47,1,Hectarea
Huichapan,35,14281.7400,35,13,Hectarea
Ixmiquilpan,23,10713.8300,23,19,Hectarea
Jacala de Ledezma,11,2990.0000,10,3,Hectarea
Jaltocan,16,2625.1200,13,0,Hectarea
Juarez Hidalgo,4,3710.0000,4,0,Hectarea
Lolotla,8,1541.4400,7,0,Hectarea
Metepec,11,4336.3200,11,5,Hectarea
San Agustin Metzquititlan,5,1528.8700,5,1,Hectarea
Metztitlan,23,5712.9300,23,14,Hectarea
Mineral del Chico,5,1151.3500,5,0,Hectarea
Mineral del Monte,2,451.3100,2,0,Hectarea
Mixquiahuala de Juarez,7,8984.9000,7,6,Hectarea
Molango de Escamilla,11,2560.2200,10,1,Hectarea
Nicolas Flores,2,143.0000,1,0,Hectarea
Nopala de Villagran,9,4599.7500,9,3,Hectarea
Omitlan de Juarez,4,1017.5700,4,0,Hectarea
San Felipe Orizatlan,80,26794.2400,78,0,Hectarea
Pacula,1,16.0000,1,1,Hectarea
Pachuca de Soto,7,4264.9400,7,1,Hectarea
Pisaflores,6,435.3000,4,0,Hectarea
Progreso de Obregon,1,226.0000,1,1,Hectarea
Mineral de la Reforma,7,2985.9500,7,2,Hectarea
San Agustin Tlaxiaca,10,9207.2500,10,1,Hectarea
San Bartolo Tutotepec,5,201.0500,5,0,Hectarea
San Salvador,17,3920.5100,17,17,Hectarea
Santiago de Anaya,13,6431.2900,13,8,Hectarea
Santiago Tulantepec de Lugo Guerrero,6,1702.5000,6,4,Hectarea
Singuilucan,15,7746.3600,15,0,Hectarea
Tasquillo,17,2200.2300,15,12,Hectarea
Tecozautla,32,10885.7700,32,11,Hectarea
Tenango de Doria,5,599.5000,5,0,Hectarea
Tepeapulco,9,8017.4000,9,1,Hectarea
Tepehuacan de Guerrero,13,7289.9000,11,0,Hectarea
Tepeji del Rio de Ocampo,15,10068.9900,15,12,Hectarea
Tepetitlan,10,3354.8900,10,5,Hectarea
Tetepango,2,2199.2500,2,2,Hectarea
Villa de Tezontepec,1,1110.0800,1,0,Hectarea
Tezontepec de Aldama,5,5997.7700,5,5,Hectarea
Tianguistengo,17,2271.4800,15,0,Hectarea
Tizayuca,3,3465.5800,3,1,Hectarea
Tlahuelilpan,1,704.3900,1,1,Hectarea
Tlahuiltepa,11,8834.5000,10,0,Hectarea
Tlanalapa,3,3726.0000,3,1,Hectarea
Tlanchinol,28,21524.8000,28,0,Hectarea
Tlaxcoapan,4,2842.0300,4,4,Hectarea
Tolcayuca,3,3002.5700,3,0,Hectarea
Tula de Allende,23,10415.8900,23,20,Hectarea
Tulancingo de Bravo,14,7688.3800,14,13,Hectarea
Xochiatipan,23,9580.5000,23,0,Hectarea
Xochicoatlan,9,806.7000,6,0,Hectarea
Yahualica,10,4028.1300,10,1,Hectarea
Zacualtipan de angeles,15,2720.0000,12,1,Hectarea
Zapotlan de Juarez,3,5278.0000,3,0,Hectarea
Zempoala,24,18793.5500,24,2,Hectarea
Zimapan,43,15311.6000,42,14,Hectarea
Jalisco,1269,1282925.2600,1244,605,Hectarea
Acatic,2,1695.1300,2,0,Hectarea
Acatlan de Juarez,7,6368.5300,7,6,Hectarea
Ahualulco de Mercado,8,16463.1000,7,7,Hectarea
Amacueca,1,211.6100,1,0,Hectarea
Amatitan,5,6160.0000,5,2,Hectarea
