INEGI. IX Censo Ejidal 2007,,,,,
Total de ejidos y comunidades segun cuenten con grupos para la produccion,,,,,cuadro 33
y ejidatarios participantes por entidad federativa y municipio,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades,con_grupos_para_la_produccion_total,con_grupos_para_la_produccion_ejidatarios_participantes_total,con_grupos_para_la_produccion_ejidatarios_participantes_mujeres,sin_grupos_para_la_produccion
Heroica Ciudad de Tlaxiaco,8,0,0,0,8
Ayoquezco de Aldama,     C,C,718,7,C
Santa María Atzompa,     C,C,0,0,C
Santa María Camotlan,     C,C,0,0,C
Santa María Colotepec,     C,C,50,8,C
Santa María Cortijo,     C,C,0,0,C
Santa María Coyotepec,     C,C,5,0,C
Santa María Chachoapam,     C,C,15,4,C
Villa de Chilapa de Díaz,4,0,0,0,4
Santa María Chilchotla,5,0,0,0,5
Santa María Chimalapa,3,2,45,16,1
Santa María del Rosario,     C,C,0,0,C
Santa María del Tule,3,0,0,0,3
Santa María Ecatepec,9,5,297,28,4
Santa María Guelace,     C,C,0,0,C
Santa María Guienagati,     C,C,0,0,C
Santa María Huatulco,     C,C,200,50,C
Santa María Huazolotitlan,6,1,167,109,5
Santa María Ipalapa,3,0,0,0,3
Santa María Ixcatlan,     C,C,0,0,C
Santa María Jacatepec,15,0,0,0,15
Santa María Jalapa del Marques,     C,C,0,0,C
Santa María Jaltianguis,     C,C,16,0,C
Santa María Mixtequilla,     C,C,0,0,C
Santa María Nativitas,     C,C,54,30,C
Santa María Nduayaco,3,1,32,32,2
Santa María Papalo,     C,C,0,0,C
Santa María Peñoles,4,0,0,0,4
Santa María Petapa,     C,C,0,0,C
Santa María Quiegolani,     C,C,41,1,C
Santa María Sola,4,1,7,0,3
Santa María Tataltepec,     C,C,0,0,C
Santa María Tecomavaca,     C,C,0,0,C
Santa María Temaxcalapa,     C,C,0,0,C
Santa María Temaxcaltepec,     C,C,60,40,C
Santa María Teopoxco,     C,C,0,0,C
Santa María Tepantlali,     C,C,0,0,C
Santa María Texcatitlan,     C,C,0,0,C
Santa María Tlahuitoltepec,     C,C, 3 500,200,C
Santa María Tlalixtac,     C,C,0,0,C
Santa María Tonameca,     C,C,5,0,C
Santa María Totolapilla,     C,C,0,0,C
Santa María Yalina,     C,C,0,0,C
Santa María Yolotepec,     C,C,0,0,C
Santa María Yosoyua,     C,C,20,20,C
Santa María Yucuhiti,     C,C, 1 100,100,C
Santa María Zacatepec,     C,C,0,0,C
Santa María Zaniza,     C,C,30,0,C
Santa María Zoquitlan,     C,C,0,0,C
Santiago Amoltepec,     C,C,0,0,C
Santiago Apoala,     C,C,0,0,C
Santiago Astata,     C,C,0,0,C
Santiago Atitlan,     C,C,300,100,C
Santiago Ayuquililla,     C,C,0,0,C
Santiago Cacaloxtepec,     C,C,0,0,C
Santiago Camotlan,4,0,0,0,4
Santiago Comaltepec,     C,C,35,4,C
Santiago Chazumba,10,2,34,20,8
Santiago Choapam,6,1,100,40,5
Santiago del Río,     C,C,0,0,C
Santiago Huajolotitlan,7,3,100,10,4
Santiago Huauclilla,4,1,25,8,3
Santiago Ihuitlan Plumas,     C,C,10,3,C
Santiago Ixcuintepec,     C,C,0,0,C
Santiago Ixtayutla,7,0,0,0,7
Santiago Jamiltepec,6,2,269,27,4
Santiago Jocotepec,23,2,28,0,21
Santiago Juxtlahuaca,10,1,55,3,9
Santiago Lachiguiri,     C,C,36,3,C
Santiago Lalopa,     C,C,20,0,C
Santiago Laollaga,     C,C,188,10,C
Santiago Laxopa,3,1,40,25,2
Santiago Llano Grande,3,2,60,14,1
Santiago Matatlan,3,0,0,0,3
Santiago Minas,     C,C,0,0,C
Santiago Nacaltepec,5,0,0,0,5
Santiago Nejapilla,     C,C,0,0,C
Santiago Nundiche,     C,C,0,0,C
Santiago Nuyoo,3,0,0,0,3
Santiago Pinotepa Nacional,23,6,684,83,17
Santiago Suchilquitongo,6,0,0,0,6
Santiago Tamazola,4,0,0,0,4
Santiago Tapextla,3,0,0,0,3
Villa Tejupam de la Union,     C,C,0,0,C
Santiago Tenango,     C,C,0,0,C
Santiago Tepetlapa,     C,C,0,0,C
Santiago Tetepec,6,0,0,0,6
Santiago Texcalcingo,     C,C,0,0,C
Santiago Textitlan,     C,C,9,0,C
Santiago Tilantongo,     C,C,0,0,C
Santiago Tillo,     C,C,0,0,C
Santiago Tlazoyaltepec,     C,C,0,0,C
Santiago Xanica,     C,C,0,0,C
Santiago Xiacui,3,0,0,0,3
Santiago Yaitepec,     C,C,0,0,C
Santiago Yaveo,8,0,0,0,8
Santiago Yosondua,4,0,0,0,4
Santiago Yucuyachi,     C,C,0,0,C
Santiago Zacatepec,3,2,301,7,1
Santiago Zoochila,     C,C,250,12,C
Nuevo Zoquiapam,     C,C,0,0,C
Santo Domingo Ingenio,     C,C,0,0,C
Santo Domingo Albarradas,     C,C,0,0,C
Santo Domingo Armenta,     C,C,609,30,C
Santo Domingo Chihuitan,     C,C,0,0,C
Santo Domingo de Morelos,     C,C,0,0,C
Santo Domingo Ixcatlan,     C,C,0,0,C
Santo Domingo Nuxaa,     C,C,0,0,C
Santo Domingo Ozolotepec,     C,C,0,0,C
Santo Domingo Petapa,     C,C,0,0,C
Santo Domingo Roayaga,     C,C,30,10,C
Santo Domingo Tehuantepec,17,6,231,21,11
Santo Domingo Teojomulco,     C,C,0,0,C
Santo Domingo Tepuxtepec,     C,C,0,0,C
Santo Domingo Tlatayapam,     C,C,0,0,C
Santo Domingo Tomaltepec,     C,C,0,0,C
Santo Domingo Tonala,4,0,0,0,4
Santo Domingo Tonaltepec,     C,C,0,0,C
Santo Domingo Xagacia,     C,C,0,0,C
Santo Domingo Yanhuitlan,     C,C,0,0,C
Santo Domingo Zanatepec,6,2,68,12,4
Santos Reyes Nopala,4,0,0,0,4
Santos Reyes Papalo,     C,C,0,0,C
Santos Reyes Tepejillo,     C,C,0,0,C
Santos Reyes Yucuna,     C,C,0,0,C
Santo Tomas Jalieza,5,1,20,0,4
Santo Tomas Mazaltepec,     C,C,0,0,C
Santo Tomas Ocotepec,     C,C,0,0,C
San Vicente Coatlan,     C,C,0,0,C
San Vicente Lachixio,     C,C,0,0,C
San Vicente Nuñu,     C,C,0,0,C
Silacayoapam,9,0,0,0,9
Soledad Etla,     C,C,248,90,C
Villa de Tamazulapam del Progreso,     C,C,0,0,C
Tanetze de Zaragoza,     C,C,0,0,C
Taniche,     C,C,0,0,C
Tataltepec de Valdes,     C,C,15,7,C
Teococuilco de Marcos Perez,     C,C,0,0,C
Teotitlan de Flores Magon,     C,C,0,0,C
Teotitlan del Valle,     C,C,253,14,C
Teotongo,     C,C,0,0,C
Tepelmeme Villa de Morelos,     C,C,0,0,C
Tezoatlan de Segura y Luna,9,0,0,0,9
San Jeronimo Tlacochahuaya,3,0,0,0,3
Tlacolula de Matamoros,6,0,0,0,6
Tlacotepec Plumas,     C,C,0,0,C
Tlalixtac de Cabrera,     C,C,0,0,C
Totontepec Villa de Morelos,11,1,50,0,10
Trinidad Zaachila,5,0,0,0,5
La Trinidad Vista Hermosa,     C,C,14,7,C
Valerio Trujano,     C,C,0,0,C
San Juan Bautista Valle Nacional,24,2,279,35,22
Villa Díaz Ordaz,3,0,0,0,3
Yaxe,     C,C,0,0,C
Magdalena Yodocono de Porfirio Díaz,     C,C,0,0,C
Yogana,     C,C,0,0,C
Yutanduchi de Guerrero,     C,C,0,0,C
Villa de Zaachila,3,1,10,1,2
Zapotitlan del Río,     C,C,0,0,C
Zapotitlan Lagunas,     C,C,0,0,C
Zapotitlan Palmas,     C,C,0,0,C
Santa Ines de Zaragoza,     C,C,0,0,C
Zimatlan de alvarez,8,2,149,30,6
Puebla, 1 194,94, 5 159, 1 167, 1 100
Acajete,8,1,134,106,7
Acateno,4,0,0,0,4
Acatlan,16,1,110,15,15
Acatzingo,9,2,199,50,7
Acteopan,     C,C,50,10,C
Ahuacatlan,     C,C,0,0,C
Ahuatlan,     C,C,0,0,C
Ahuazotepec,6,1,15,1,5
Ahuehuetitla,3,0,0,0,3
Ajalpan,10,0,0,0,10
Albino Zertuche,     C,C,0,0,C
Aljojuca,4,1,20,5,3
Altepexi,     C,C,0,0,C
Amixtlan,     C,C,0,0,C
Amozoc,7,0,0,0,7
Aquixtla,5,1,25,0,4
Atexcal,9,0,0,0,9
Atlixco,29,2,64,23,27
Atoyatempan,     C,C,0,0,C
Atzala,     C,C,0,0,C
Atzitzihuacan,9,0,0,0,9
Atzitzintla,5,0,0,0,5
Axutla,     C,C,0,0,C
Ayotoxco de Guerrero,3,1,12,4,2
Calpan,3,0,0,0,3
Caltepec,9,0,0,0,9
Camocuautla,     C,C,0,0,C
Caxhuacan,     C,C,0,0,C
Coatzingo,     C,C,0,0,C
Cohetzala,3,0,0,0,3
Cohuecan,     C,C,0,0,C
Coronango,3,0,0,0,3
Coxcatlan,9,1,20,0,8
Coyomeapan,3,0,0,0,3
Coyotepec,4,0,0,0,4
Cuapiaxtla de Madero,     C,C,0,0,C
Cuautempan,     C,C,0,0,C
Cuautinchan,7,0,0,0,7
Cuautlancingo,3,0,0,0,3
Cuayuca de Andrade,5,0,0,0,5
Cuetzalan del Progreso,     C,C,52,8,C
Cuyoaco,11,1,50,25,10
Chalchicomula de Sesma,24,1,50,5,23
Chapulco,     C,C,0,0,C
Chiautla,6,1,90,20,5
Chiautzingo,5,0,0,0,5
Chiconcuautla,     C,C,0,0,C
Chietla,21,2,32,8,19
Chignahuapan,45,6,202,30,39
Chignautla,     C,C,0,0,C
Chila,4,0,0,0,4
Chila de la Sal,     C,C,0,0,C
Honey,     C,C,0,0,C
Chilchotla,     C,C,0,0,C
Chinantla,3,0,0,0,3
Domingo Arenas,     C,C,0,0,C
Eloxochitlan,     C,C,0,0,C
Epatlan,4,1,25,13,3
Esperanza,9,0,0,0,9
Francisco Z. Mena,21,4,53,13,17
General Felipe angeles,5,0,0,0,5
Guadalupe,3,0,0,0,3
Guadalupe Victoria,10,0,0,0,10
Huaquechula,26,0,0,0,26
Huatlatlauca,8,0,0,0,8
Huauchinango,4,1,20,6,3
Huehuetlan el Chico,4,0,0,0,4
Huejotzingo,11,0,0,0,11
Hueytamalco,9,1,25,0,8
Hueytlalpan,     C,C,0,0,C
Huitzilan de Serdan,     C,C,0,0,C
Ixcamilpa de Guerrero,4,1,60,20,3
Ixcaquixtla,7,0,0,0,7
Ixtacamaxtitlan,24,1,20,6,23
Izucar de Matamoros,26,4,436,144,22
Jalpan,7,1,177,30,6
Jolalpan,9,1,49,9,8
Jonotla,4,2,36,9,2
Jopala,     C,C,0,0,C
Juan C. Bonilla,     C,C,0,0,C
Juan N. Mendez,3,0,0,0,3
Lafragua,7,0,0,0,7
Libres,6,1,188,20,5
La Magdalena Tlatlauquitepec,     C,C,0,0,C
Mazapiltepec de Juarez,3,0,0,0,3
Mixtla,     C,C,0,0,C
Molcaxac,9,0,0,0,9
Cañada Morelos,5,1,30,3,4
Nicolas Bravo,     C,C,40,8,C
Nopalucan,6,0,0,0,6
Ocotepec,     C,C,0,0,C
Ocoyucan,11,0,0,0,11
Olintla,     C,C,0,0,C
Oriental,7,1,100,20,6
Pahuatlan,     C,C,0,0,C
Palmar de Bravo,14,0,0,0,14
Pantepec,16,0,0,0,16
Petlalcingo,8,0,0,0,8
Piaxtla,5,1,6,1,4
Puebla,20,1,30,10,19
Quecholac,12,0,0,0,12
Rafael Lara Grajales,     C,C,15,8,C
Los Reyes de Juarez,3,0,0,0,3
San Andres Cholula,6,0,0,0,6
San Antonio Cañada,     C,C,0,0,C
San Diego la Mesa Tochimiltzingo,4,1,5,2,3
San Felipe Teotlalcingo,3,0,0,0,3
San Gabriel Chilac,4,0,0,0,4
San Jeronimo Tecuanipan,3,0,0,0,3
San Jeronimo Xayacatlan,3,0,0,0,3
San Jose Chiapa,7,0,0,0,7
San Jose Miahuatlan,8,3,147,47,5
San Juan Atenco,5,2,50,19,3
San Martín Texmelucan,11,0,0,0,11
San Martín Totoltepec,     C,C,0,0,C
San Matías Tlalancaleca,3,0,0,0,3
San Miguel Xoxtla,     C,C,0,0,C
San Nicolas Buenos Aires,7,0,0,0,7
San Nicolas de los Ranchos,3,0,0,0,3
San Pablo Anicano,6,0,0,0,6
San Pedro Cholula,3,0,0,0,3
San Pedro Yeloixtlahuaca,     C,C,0,0,C
San Salvador el Seco,4,0,0,0,4
San Salvador el Verde,8,0,0,0,8
San Salvador Huixcolotla,     C,C,0,0,C
San Sebastian Tlacotepec,     C,C,0,0,C
Santa Catarina Tlaltempan,     C,C,0,0,C
Santa Ines Ahuatempan,     C,C,0,0,C
Santa Isabel Cholula,4,1,15,5,3
Santiago Miahuatlan,3,0,0,0,3
Huehuetlan el Grande,13,0,0,0,13
Santo Tomas Hueyotlipan,     C,C,0,0,C
Soltepec,7,0,0,0,7
Tecali de Herrera,12,0,0,0,12
Tecamachalco,18,1,10,0,17
Tecomatlan,3,0,0,0,3
Tehuacan,12,0,0,0,12
Tehuitzingo,10,0,0,0,10
Tenampulco,8,1,15,0,7
Teopantlan,3,1,10,0,2
Teotlalco,4,1,8,0,3
Tepanco de Lopez,7,2,142,63,5
Tepatlaxco de Hidalgo,     C,C,200,50,C
Tepeaca,23,1,40,6,22
Tepemaxalco,3,0,0,0,3
Tepeojuma,8,0,0,0,8
Tepetzintla,3,1,10,5,2
Tepexco,4,0,0,0,4
Tepexi de Rodríguez,12,1,89,17,11
Tepeyahualco,14,2,208,24,12
Tepeyahualco de Cuauhtemoc,     C,C,0,0,C
Tetela de Ocampo,4,0,0,0,4
Teziutlan,     C,C,0,0,C
Tianguismanalco,6,0,0,0,6
Tilapa,7,5,304,105,2
Tlacotepec de Benito Juarez,18,4,178,47,14
Tlacuilotepec,4,0,0,0,4
Tlachichuca,24,3,181,15,21
Tlahuapan,18,1,20,0,17
Tlanepantla,     C,C,0,0,C
Tlapacoya,3,0,0,0,3
Tlapanala,6,0,0,0,6
Tlatlauquitepec,4,2,380,60,2
Tlaxco,     C,C,0,0,C
Tochimilco,12,0,0,0,12
Tochtepec,4,0,0,0,4
Totoltepec de Guerrero,3,0,0,0,3
Tulcingo,     C,C,497,30,C
Tuzamapan de Galeana,     C,C,0,0,C
Tzicatlacoyan,7,1,29,2,6
Venustiano Carranza,12,5,72,16,7
Vicente Guerrero,4,1,39,0,3
Xayacatlan de Bravo,     C,C,0,0,C
Xicotepec,10,0,0,0,10
Xicotlan,     C,C,0,0,C
Xiutetelco,3,0,0,0,3
Xochiapulco,     C,C,0,0,C
Xochiltepec,3,0,0,0,3
Xochitlan de Vicente Suarez,     C,C,0,0,C
Xochitlan Todos Santos,3,0,0,0,3
Yehualtepec,9,0,0,0,9
Zacapala,7,0,0,0,7
Zacapoaxtla,10,0,0,0,10
Zacatlan,18,0,0,0,18
Zapotitlan,7,1,20,5,6
Zaragoza,     C,C,0,0,C
Zautla,8,0,0,0,8
Zihuateutla,8,2,55,19,6
Zinacatepec,     C,C,0,0,C
Zoquiapan,     C,C,0,0,C
Zoquitlan,     C,C,0,0,C
Queretaro,378,34, 1 175,195,344
Amealco de Bonfil,23,1,30,5,22
Pinal de Amoles,19,2,30,0,17
Arroyo Seco,13,1,11,4,12
Cadereyta de Montes,38,6,223,41,32
Colon,42,8,193,19,34
Corregidora,16,0,0,0,16
Ezequiel Montes,8,0,0,0,8
Huimilpan,16,0,0,0,16
Jalpan de Serra,6,0,0,0,6
Landa de Matamoros,4,1,44,4,3
El Marques,39,0,0,0,39
Pedro Escobedo,19,3,55,8,16
Peñamiller,16,1,16,1,15
Queretaro,41,0,0,0,41
San Joaquín,4,1,10,2,3
San Juan del Río,52,2,117,29,50
Tequisquiapan,12,7,410,80,5
Toliman,10,1,36,2,9
Quintana Roo,282,77, 5 090,631,205
Cozumel,     C,C,0,0,C
Felipe Carrillo Puerto,55,11,525,53,44
Isla Mujeres,     C,C,40,5,C
Othon P. Blanco,105,29, 3 413,504,76
Benito Juarez,     C,C,15,1,C
Jose María Morelos,65,23,694,40,42
Lazaro Cardenas,34,8,223,19,26
Solidaridad,17,3,180,9,14
San Luis Potosí, 1 421,152, 5 073,778, 1 269
Ahualulco,14,0,0,0,14
Alaquines,11,1,48,2,10
Aquismon,28,8,280,46,20
Armadillo de los Infante,7,0,0,0,7
Cardenas,     C,C,0,0,C
Catorce,21,1,8,0,20
Cedral,29,4,65,1,25
Cerritos,18,0,0,0,18
Cerro de San Pedro,5,0,0,0,5
Ciudad del Maíz,28,5,126,7,23
Ciudad Fernandez,15,1,70,6,14
Tancanhuitz,26,2,134,16,24
Ciudad Valles,60,6,372,41,54
Coxcatlan,28,2,20,6,26
Charcas,27,2,33,0,25
ebano,92,8,132,18,84
Guadalcazar,52,2,43,10,50
Huehuetlan,13,2,33,3,11
Lagunillas,7,0,0,0,7
Matehuala,44,5,124,17,39
Mexquitic de Carmona,30,2,197,40,28
Moctezuma,30,1,6,2,29
Rayon,8,1,40,4,7
Rioverde,55,6,149,17,49
Salinas,11,0,0,0,11
San Antonio,10,7,93,55,3
San Ciro de Acosta,5,0,0,0,5
San Luis Potosí,35,3,320,32,32
San Martín Chalchicuautla,58,3,55,4,55
San Nicolas Tolentino,6,1,51,1,5
Santa Catarina,5,0,0,0,5
Santa María del Río,12,0,0,0,12
Santo Domingo,25,3,135,11,22
San Vicente Tancuayalab,23,5,116,15,18
Soledad de Graciano Sanchez,8,2,110,20,6
Tamasopo,21,7,411,40,14
Tamazunchale,33,3,201,40,30
Tampacan,23,0,0,0,23
Tampamolon Corona,31,5,85,0,26
Tamuín,175,26,552,158,149
Tanlajas,26,3,197,31,23
Tanquian de Escobedo,5,2,26,22,3
Tierra Nueva,     C,C,0,0,C
Vanegas,20,0,0,0,20
Venado,18,0,0,0,18
Villa de Arriaga,11,3,87,2,8
Villa de Guadalupe,20,3,60,20,17
Villa de la Paz,5,0,0,0,5
Villa de Ramos,18,1,10,10,17
Villa de Reyes,20,3,120,10,17
Villa Hidalgo,27,1,68,9,26
Villa Juarez,9,5,212,26,4
Axtla de Terrazas,29,1,71,4,28
Xilitla,35,3,111,18,32
Zaragoza,7,0,0,0,7
Villa de Arista,8,1,49,5,7
Matlapa,12,0,0,0,12
El Naranjo,16,2,53,9,14
Sinaloa, 1 309,112, 3 962,751, 1 197
Ahome,115,14,514,78,101
Angostura,62,5,83,10,57
Badiraguato,44,1,63,4,43
Concordia,29,1,6,6,28
Cosala,37,0,0,0,37
Culiacan,185,13,579,122,172
Choix,63,0,0,0,63
Elota,39,4,234,27,35
Escuinapa,20,1,15,1,19
El Fuerte,103,6,183,43,97
Guasave,140,36, 1 030,182,104
Mazatlan,45,0,0,0,45
Mocorito,71,2,165,85,69
Rosario,51,7,405,112,44
Salvador Alvarado,22,5,276,31,17
San Ignacio,51,3,91,5,48
Sinaloa,154,9,183,28,145
Navolato,78,5,135,17,73
Sonora,979,123, 4 703,728,856
Aconchi,     C,C,0,0,C
Agua Prieta,6,0,0,0,6
alamos,84,7,213,20,77
Altar,7,1,54,2,6
Arivechi,     C,C,0,0,C
Arizpe,6,1,80,8,5
Atil,     C,C,0,0,C
Bacadehuachi,     C,C,0,0,C
Bacanora,4,0,0,0,4
Bacerac,4,0,0,0,4
Bacoachi,5,1,15,0,4
Bacum,44,4,133,22,40
Banamichi,3,1,92,3,2
Baviacora,     C,C,0,0,C
Bavispe,     C,C,0,0,C
Benjamín Hill,3,0,0,0,3
Caborca,72,9,341,50,63
Cajeme,103,16,671,174,87
Cananea,7,1,40,0,6
Carbo,     C,C,0,0,C
La Colorada,6,2,161,12,4
Cucurpe,3,0,0,0,3
Cumpas,7,3,260,11,4
Divisaderos,     C,C,0,0,C
Empalme,16,1,5,1,15
Etchojoa,45,4,171,42,41
Fronteras,12,3,100,15,9
Granados,     C,C,0,0,C
Guaymas,31,6,163,21,25
Hermosillo,52,8,110,24,44
Huachinera,     C,C,0,0,C
Huasabas,     C,C,0,0,C
Huatabampo,57,6,327,87,51
Huepac,3,0,0,0,3
Imuris,6,0,0,0,6
Magdalena,9,1,15,2,8
Mazatan,3,1,18,0,2
Moctezuma,4,1,24,2,3
Naco,     C,C,15,0,C
Nacori Chico,4,1,116,23,3
Nacozari de García,4,0,0,0,4
Navojoa,45,4,155,22,41
Nogales,8,3,65,8,5
Onavas,     C,C,0,0,C
Opodepe,6,0,0,0,6
Oquitoa,     C,C,0,0,C
Pitiquito,11,0,0,0,11
Puerto Peñasco,27,3,61,0,24
Quiriego,17,1,73,23,16
Rayon,5,0,0,0,5
Rosario,17,5,143,16,12
Sahuaripa,18,0,0,0,18
San Felipe de Jesus,     C,C,0,0,C
San Javier,     C,C,0,0,C
San Luis Río Colorado,41,3,105,17,38
San Miguel de Horcasitas,4,2,107,6,2
San Pedro de la Cueva,6,0,0,0,6
Santa Ana,7,0,0,0,7
Santa Cruz,     C,C,118,25,C
Saric,5,0,0,0,5
Soyopa,6,2,142,18,4
Suaqui Grande,     C,C,15,6,C
Tepache,     C,C,0,0,C
Trincheras,3,0,0,0,3
Tubutama,7,0,0,0,7
Ures,12,4,52,3,8
Villa Hidalgo,4,1,167,13,3
Villa Pesqueira,3,0,0,0,3
Yecora,9,2,90,0,7
General Plutarco Elías Calles,29,3,74,10,26
Benito Juarez,10,1,15,0,9
San Ignacio Río Muerto,38,7,197,42,31
Tabasco,779,95, 3 884,531,684
Balancan,55,11,525,103,44
Cardenas,62,8,853,89,54
Centla,55,6,292,32,49
Centro,64,9,613,30,55
Comalcalco,33,2,18,3,31
Cunduacan,44,0,0,0,44
Emiliano Zapata,14,4,118,15,10
Huimanguillo,123,10,337,56,113
Jalapa,23,2,57,9,21
Jalpa de Mendez,28,2,21,4,26
Jonuta,37,4,188,38,33
Macuspana,66,2,31,6,64
Nacajuca,29,0,0,0,29
Paraíso,16,3,153,22,13
Tacotalpa,36,5,45,3,31
Teapa,21,4,40,3,17
Tenosique,73,23,593,118,50
Tamaulipas, 1 391,65, 1 369,225, 1 326
Abasolo,37,2,10,0,35
Aldama,62,2,48,11,60
Altamira,39,3,38,10,36
Antiguo Morelos,17,1,20,1,16
Burgos,19,1,14,1,18
Bustamante,22,0,0,0,22
Camargo,9,0,0,0,9
Casas,23,1,15,5,22
Cruillas,10,0,0,0,10
Gomez Farías,25,4,59,2,21
Gonzalez,87,8,136,30,79
Güemez,41,5,146,18,36
Guerrero,     C,C,0,0,C
Gustavo Díaz Ordaz,9,1,20,3,8
Hidalgo,62,2,41,2,60
Jaumave,40,1,12,0,39
Jimenez,22,4,130,15,18
Llera,54,2,37,2,52
Mainero,14,0,0,0,14
El Mante,124,5,80,22,119
Matamoros,78,1,10,0,77
Mendez,22,2,12,11,20
Miquihuana,9,0,0,0,9
Nuevo Laredo,16,0,0,0,16
Nuevo Morelos,6,0,0,0,6
Ocampo,34,0,0,0,34
Padilla,20,2,42,0,18
Palmillas,     C,C,0,0,C
Reynosa,74,4,57,22,70
Río Bravo,23,0,0,0,23
San Carlos,53,1,40,0,52
San Fernando,67,3,71,11,64
San Nicolas,7,0,0,0,7
Soto la Marina,59,5,63,11,54
Tampico,     C,C,0,0,C
Tula,60,0,0,0,60
Valle Hermoso,27,1,6,3,26
Victoria,40,2,47,8,38
Villagran,31,0,0,0,31
Xicotencatl,41,2,215,37,39
Tlaxcala,246,18,807,211,228
Amaxac de Guerrero,     C,C,0,0,C
Atlangatepec,4,0,0,0,4
Altzayanca,18,2,13,0,16
Apizaco,4,0,0,0,4
Calpulalpan,11,4,191,55,7
El Carmen Tequexquitla,     C,C,0,0,C
Cuapiaxtla,11,0,0,0,11
Cuaxomulco,     C,C,0,0,C
Chiautempan,5,0,0,0,5
Muñoz de Domingo Arenas,4,0,0,0,4
Españita,11,1,12,4,10
Huamantla,25,0,0,0,25
Hueyotlipan,13,1,120,80,12
Ixtacuixtla de Mariano Matamoros,16,1,50,0,15
Ixtenco,     C,C,0,0,C
Tepetitla de Lardizabal,     C,C,0,0,C
Sanctorum de Lazaro Cardenas,4,1,8,0,3
Nanacamilpa de Mariano Arista,5,0,0,0,5
Nativitas,15,1,32,3,14
Panotla,6,0,0,0,6
Santa Cruz Tlaxcala,4,0,0,0,4
Teolocholco,     C,C,0,0,C
Terrenate,6,0,0,0,6
Tetla de la Solidaridad,7,0,0,0,7
Tetlatlahuca,3,0,0,0,3
Tlaxcala,3,1,111,7,2
Tlaxco,29,4,206,42,25
Tocatlan,     C,C,0,0,C
Totolac,     C,C,0,0,C
Zitlaltepec de Trinidad Sanchez Santos,3,1,24,10,2
Tzompantepec,3,0,0,0,3
Xaloztoc,     C,C,0,0,C
Xaltocan,4,0,0,0,4
Papalotla de Xicohtencatl,     C,C,0,0,C
Xicohtzinco,     C,C,0,0,C
Yauhquemecan,3,0,0,0,3
Zacatelco,     C,C,0,0,C
Benito Juarez,     C,C,40,10,C
Emiliano Zapata,     C,C,0,0,C
Lazaro Cardenas,     C,C,0,0,C
La Magdalena Tlaltelulco,     C,C,0,0,C
San Damian Texoloc,     C,C,0,0,C
San Jose Teacalco,     C,C,0,0,C
San Lorenzo Axocomanitla,     C,C,0,0,C
San Lucas Tecopilco,     C,C,0,0,C
Santa Ana Nopalucan,     C,C,0,0,C
Santa Apolonia Teacalco,     C,C,0,0,C
Veracruz Llave, 3 684,344, 14 715, 2 455, 3 340
Acajete,     C,C,0,0,C
Acatlan,     C,C,0,0,C
Acayucan,31,1,32,10,30
Actopan,29,1,130,15,28
Acula,9,0,0,0,9
Acultzingo,16,0,0,0,16
Camaron de Tejeda,5,3,220,18,2
Alto Lucero de Gutierrez Barrios,16,0,0,0,16
Altotonga,16,1,72,12,15
Alvarado,19,0,0,0,19
Amatitlan,6,0,0,0,6
Naranjos Amatlan,11,0,0,0,11
Amatlan de los Reyes,19,5,202,69,14
angel R. Cabada,21,2,76,6,19
La Antigua,11,0,0,0,11
Apazapan,5,1,20,0,4
Atlahuilco,     C,C,0,0,C
Atoyac,15,2,40,5,13
Atzacan,7,0,0,0,7
Atzalan,39,1,20,1,38
Tlaltetela,14,3,303,21,11
Banderilla,     C,C,0,0,C
Benito Juarez,23,0,0,0,23
Boca del Río,     C,C,15,5,C
Calcahualco,4,0,0,0,4
Camerino Z. Mendoza,     C,C,0,0,C
Carrillo Puerto,4,0,0,0,4
Catemaco,30,4,93,23,26
Cazones,24,2,37,7,22
Cerro Azul,7,1,7,0,6
Citlaltepetl,     C,C,0,0,C
Coacoatzintla,3,0,0,0,3
Coahuitlan,     C,C,0,0,C
Coatepec,14,5,545,164,9
Coatzacoalcos,8,1,12,2,7
Coatzintla,16,2,44,2,14
Coetzala,     C,C,0,0,C
Colipa,3,0,0,0,3
Comapa,15,8,621,41,7
Cordoba,24,0,0,0,24
Cosamaloapan de Carpio,32,16, 1 023,270,16
Coscomatepec,4,0,0,0,4
Cosoleacaque,16,3,48,14,13
Cotaxtla,16,1,60,0,15
Coxquihui,5,3,190,54,2
Coyutla,8,0,0,0,8
Cuichapa,6,0,0,0,6
Cuitlahuac,15,2,70,15,13
Chacaltianguis,12,4,360,47,8
Chalma,16,0,0,0,16
Chiconamel,11,0,0,0,11
Chiconquiaco,9,0,0,0,9
Chicontepec,84,6,174,4,78
Chinameca,10,2,44,4,8
Chinampa de Gorostiza,7,1,7,0,6
Las Choapas,121,4,73,15,117
Chocaman,3,0,0,0,3
Chontla,12,1,15,0,11
Chumatlan,     C,C,0,0,C
Emiliano Zapata,26,6,152,7,20
Espinal,20,2,41,8,18
Fortín,7,2,85,24,5
Gutierrez Zamora,15,0,0,0,15
Hidalgotitlan,40,1,32,6,39
Huatusco,10,0,0,0,10
Huayacocotla,25,2,123,39,23
Hueyapan de Ocampo,36,8,294,47,28
